<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220609,041000,32874.63,32888.16,32865.49,32877.59,266
20220609,041500,32878.32,32887.49,32868.49,32874.59,279
20220609,042000,32874.49,32877.99,32868.79,32869.49,226
20220609,042500,32869.39,32870.99,32844.74,32849.28,253
20220609,043000,32848.81,32866.70,32843.19,32865.28,438
20220609,043500,32865.39,32868.59,32822.82,32822.91,464
20220609,044000,32823.59,32840.66,32821.59,32832.99,460
20220609,044500,32832.59,32833.59,32817.19,32828.70,395
20220609,045000,32828.59,32843.49,32828.49,32839.66,381
20220609,045500,32838.99,32846.26,32837.28,32841.99,267
20220609,050000,32841.66,32848.59,32840.13,32847.49,292
20220609,050500,32847.39,32860.49,32847.28,32858.99,307
20220609,051000,32858.49,32869.66,32857.39,32865.49,281
20220609,051500,32865.61,32867.39,32847.24,32853.26,266
20220609,052000,32852.32,32854.56,32838.59,32841.11,268
20220609,052500,32841.32,32843.56,32835.56,32839.32,209
20220609,053000,32839.24,32853.10,32837.39,32853.10,263
20220609,053500,32852.59,32863.66,32850.66,32862.49,210
20220609,054000,32862.66,32864.13,32851.74,32856.39,174
20220609,054500,32857.49,32873.32,32854.74,32870.49,237
20220609,055000,32869.99,32871.99,32857.59,32871.99,188
20220609,055500,32872.66,32873.13,32861.74,32868.66,194
20220609,060000,32868.99,32881.24,32863.85,32874.99,187
20220609,060500,32874.66,32874.79,32865.82,32867.32,140
20220609,061000,32867.49,32867.59,32862.32,32862.32,87
20220609,061500,32863.32,32868.32,32852.49,32867.74,144
20220609,062000,32868.79,32873.49,32861.74,32867.49,169
20220609,062500,32866.99,32875.13,32866.39,32873.70,158
20220609,063000,32873.99,32877.66,32869.99,32869.99,162
20220609,063500,32870.32,32874.32,32868.66,32869.26,108
20220609,064000,32870.26,32878.79,32865.49,32878.68,129
20220609,064500,32878.92,32889.99,32872.99,32888.99,166
20220609,065000,32888.59,32898.70,32888.59,32892.99,173
20220609,065500,32893.39,32894.32,32888.28,32892.49,167
20220609,070000,32893.24,32897.70,32889.49,32896.49,135
20220609,070500,32896.70,32897.61,32887.61,32887.61,129
20220609,071000,32886.74,32895.59,32885.49,32891.49,132
20220609,071500,32891.99,32893.99,32888.19,32888.19,79
20220609,072000,32888.49,32892.56,32887.39,32888.79,80
20220609,072500,32889.24,32893.49,32887.59,32889.19,93
20220609,073000,32890.32,32894.44,32888.49,32892.28,91
20220609,073500,32893.21,32893.77,32884.49,32885.88,138
20220609,074000,32886.32,32889.32,32884.49,32888.99,98
20220609,074500,32889.32,32889.32,32880.74,32887.29,128
20220609,075000,32887.99,32893.49,32887.11,32892.81,100
20220609,075500,32892.49,32894.08,32884.32,32887.66,90
20220609,080000,32887.79,32894.79,32878.49,32884.49,265
20220609,080500,32884.70,32913.74,32884.39,32913.28,315
20220609,081000,32914.32,32919.24,32899.99,32902.61,235
20220609,081500,32901.66,32905.49,32893.59,32895.32,214
20220609,082000,32895.49,32900.49,32884.74,32893.24,201
20220609,082500,32893.49,32908.49,32893.39,32904.19,244
20220609,083000,32904.28,32917.74,32892.74,32897.24,253
20220609,083500,32898.66,32900.39,32872.89,32873.49,330
20220609,084000,32873.19,32880.66,32850.54,32862.28,309
20220609,084500,32861.49,32869.35,32846.36,32867.49,264
20220609,085000,32867.58,32873.53,32847.42,32847.42,292
20220609,085500,32848.28,32851.49,32836.49,32836.70,352
20220609,090000,32836.12,32856.62,32821.82,32844.87,454
20220609,090500,32845.29,32854.47,32821.95,32853.29,351
20220609,091000,32853.02,32859.24,32828.02,32851.74,360
20220609,091500,32852.22,32855.12,32841.26,32842.49,259
20220609,092000,32841.26,32846.79,32836.84,32843.62,240
20220609,092500,32844.12,32845.22,32827.62,32836.02,271
20220609,093000,32836.05,32850.12,32836.05,32845.12,264
20220609,093500,32845.62,32863.29,32845.62,32859.12,268
20220609,094000,32858.29,32865.49,32844.74,32854.45,276
20220609,094500,32853.12,32870.22,32851.12,32863.22,277
20220609,095000,32863.62,32879.29,32863.42,32879.29,229
20220609,095500,32879.22,32892.02,32879.22,32891.22,201
20220609,100000,32890.26,32904.87,32855.37,32899.62,690
20220609,100500,32900.12,32929.62,32891.29,32923.95,666
20220609,101000,32922.62,32931.29,32894.62,32894.84,568
20220609,101500,32894.62,32905.62,32884.82,32894.02,485
20220609,102000,32893.62,32925.22,32887.95,32916.22,610
20220609,102500,32916.62,32921.82,32907.77,32916.12,442
20220609,103000,32917.33,32917.33,32841.95,32852.22,608
20220609,103500,32851.22,32866.62,32840.95,32864.62,515
20220609,104000,32864.26,32877.49,32854.22,32872.02,461
20220609,104500,32871.62,32894.02,32869.12,32881.26,409
20220609,105000,32882.95,32916.62,32882.12,32907.22,457
20220609,105500,32906.53,32912.40,32891.12,32903.62,448
20220609,110000,32903.33,32903.33,32872.42,32885.12,348
20220609,110500,32885.62,32887.62,32857.80,32875.95,384
20220609,111000,32875.74,32882.33,32864.45,32877.62,286
20220609,111500,32877.33,32889.33,32875.12,32883.02,317
20220609,112000,32884.12,32901.33,32871.42,32900.02,324
20220609,112500,32899.26,32906.12,32891.87,32903.29,313
20220609,113000,32903.62,32936.95,32899.62,32934.62,338
20220609,113500,32934.12,32955.87,32934.12,32936.29,421
20220609,114000,32936.22,32946.12,32931.95,32937.12,311
20220609,114500,32937.87,32980.76,32937.87,32980.76,426
20220609,115000,32981.12,33002.29,32980.87,32982.95,468
20220609,115500,32984.12,33006.82,32977.12,33006.42,378
20220609,120000,33005.62,33006.12,32994.12,33001.29,351
20220609,120500,33001.12,33011.95,32990.91,33002.95,359
20220609,121000,33002.42,33005.12,32989.42,32990.12,317
20220609,121500,32990.87,32996.62,32980.95,32984.22,377
20220609,122000,32984.02,32991.95,32978.12,32987.12,309
20220609,122500,32986.02,32996.33,32983.02,32984.62,254
20220609,123000,32985.02,33005.12,32984.05,33001.12,251
20220609,123500,33001.02,33008.29,32999.22,33003.12,303
20220609,124000,33003.02,33005.02,32982.37,32988.12,291
20220609,124500,32989.02,32993.12,32984.45,32993.12,219
20220609,125000,32992.42,33001.02,32982.12,32987.29,271
20220609,125500,32987.42,32987.42,32963.02,32981.95,339
20220609,130000,32982.12,32991.87,32980.22,32980.22,237
20220609,130500,32980.95,32991.82,32974.12,32978.12,193
20220609,131000,32978.87,32985.29,32962.12,32982.26,317
20220609,131500,32983.19,33007.12,32980.05,33004.37,287
20220609,132000,33003.49,33039.29,33002.45,33033.29,439
20220609,132500,33033.42,33059.12,33023.45,33058.12,362
20220609,133000,33058.87,33073.51,33049.95,33052.51,305
20220609,133500,33051.74,33062.62,33037.37,33039.22,439
20220609,134000,33040.02,33054.45,33031.02,33047.95,513
20220609,134500,33047.62,33052.12,33039.12,33045.47,314
20220609,135000,33045.12,33073.76,33044.42,33065.37,360
20220609,135500,33064.22,33064.22,33049.12,33053.87,339
20220609,140000,33053.12,33053.12,33038.95,33045.82,355
20220609,140500,33045.69,33047.12,33034.37,33042.95,344
20220609,141000,33043.99,33057.79,33042.95,33057.29,227
20220609,141500,33057.82,33062.29,33037.82,33038.95,322
20220609,142000,33039.24,33115.12,33033.29,33071.26,653
20220609,142500,33069.12,33075.12,33038.12,33043.84,504
20220609,143000,33045.42,33055.79,33021.29,33022.12,409
20220609,143500,33021.37,33035.72,33016.95,33031.12,415
20220609,144000,33031.29,33040.12,33020.99,33037.26,306
20220609,144500,33038.62,33089.26,32977.82,32983.26,1011
20220609,145000,32983.62,33011.29,32970.12,32973.02,854
20220609,145500,32972.12,32984.22,32951.95,32978.48,868
20220609,150000,32978.95,32982.02,32957.91,32977.26,716
20220609,150500,32978.12,32982.12,32956.53,32964.84,539
20220609,151000,32965.29,32966.22,32915.05,32916.37,618
20220609,151500,32915.95,32938.98,32907.42,32927.33,583
20220609,152000,32926.48,32928.12,32891.37,32900.12,653
20220609,152500,32899.29,32921.62,32869.87,32912.62,628
20220609,153000,32912.87,32931.19,32875.29,32895.29,774
20220609,153500,32895.62,32898.42,32866.52,32893.12,775
20220609,154000,32892.26,32900.29,32820.12,32822.29,833
20220609,154500,32822.95,32849.91,32818.29,32832.12,805
20220609,155000,32830.95,32837.12,32801.95,32812.12,888
20220609,155500,32810.26,32845.22,32809.62,32834.02,782
20220609,160000,32832.62,32848.29,32819.37,32847.62,674
20220609,160500,32848.12,32848.12,32815.74,32822.12,681
20220609,161000,32820.33,32862.91,32792.91,32796.02,825
20220609,161500,32795.29,32806.51,32772.99,32795.87,813
20220609,162000,32795.62,32809.02,32791.12,32794.02,579
20220609,162500,32794.22,32804.29,32766.12,32769.29,478
20220609,163000,32768.12,32861.56,32714.34,32848.17,933
20220609,163500,32847.09,32867.42,32771.92,32774.04,1122
20220609,164000,32786.02,32805.92,32731.82,32760.25,1106
20220609,164500,32756.92,32842.92,32734.92,32804.75,967
20220609,165000,32806.59,32929.02,32805.28,32916.09,1240
20220609,165500,32915.92,32949.75,32905.28,32949.75,1349
20220609,170000,32945.13,32953.82,32888.92,32893.09,1278
20220609,170500,32892.12,32897.28,32800.67,32807.67,1330
20220609,171000,32808.02,32812.67,32729.17,32765.31,1348
20220609,171500,32765.42,32846.13,32750.92,32810.75,1310
20220609,172000,32822.17,32837.56,32791.92,32814.34,1274
20220609,172500,32814.56,32827.92,32792.25,32827.82,1200
20220609,173000,32828.62,32870.17,32798.71,32818.09,1298
20220609,173500,32817.09,32854.67,32809.25,32843.92,1183
20220609,174000,32843.32,32848.67,32758.62,32791.64,1189
20220609,174500,32792.13,32793.92,32749.22,32765.59,1189
20220609,175000,32765.28,32766.59,32705.19,32713.82,1276
20220609,175500,32713.92,32765.09,32697.13,32748.33,1202
20220609,180000,32748.92,32758.92,32686.02,32693.92,1182
20220609,180500,32694.17,32721.59,32673.59,32716.22,1158
20220609,181000,32716.59,32753.28,32706.71,32739.09,1108
20220609,181500,32739.28,32752.50,32722.75,32744.42,1060
20220609,182000,32746.06,32788.92,32741.29,32769.92,1099
20220609,182500,32770.29,32779.09,32722.82,32732.25,1041
20220609,183000,32732.42,32750.92,32700.67,32728.09,1138
20220609,183500,32728.92,32765.09,32720.67,32745.22,1066
20220609,184000,32745.75,32842.54,32745.75,32813.25,1193
20220609,184500,32812.13,32825.51,32740.92,32750.17,1237
20220609,185000,32749.75,32765.25,32721.09,32759.25,1081
20220609,185500,32758.29,32793.92,32758.25,32787.67,1060
20220609,190000,32787.92,32808.52,32768.13,32773.28,987
20220609,190500,32772.09,32779.29,32736.25,32751.28,1087
20220609,191000,32751.09,32755.09,32706.71,32736.17,1070
20220609,191500,32736.13,32739.02,32715.82,32737.02,946
20220609,192000,32736.92,32775.09,32735.67,32759.92,763
20220609,192500,32760.09,32810.69,32751.28,32793.75,934
20220609,193000,32797.71,32820.20,32779.75,32806.71,1032
20220609,193500,32807.67,32829.62,32803.59,32816.13,968
20220609,194000,32816.67,32856.09,32810.75,32841.92,1002
20220609,194500,32842.67,32847.59,32810.33,32821.59,925
20220609,195000,32821.92,32846.02,32803.75,32804.09,964
20220609,195500,32803.42,32875.09,32787.22,32863.92,1050
20220609,200000,32864.09,32890.17,32851.75,32866.09,1106
20220609,200500,32865.92,32903.13,32862.67,32863.92,999
20220609,201000,32864.13,32888.54,32854.20,32867.92,920
20220609,201500,32867.82,32878.09,32846.67,32860.17,932
20220609,202000,32860.24,32865.17,32813.28,32815.92,904
20220609,202500,32816.09,32818.62,32778.92,32792.67,902
20220609,203000,32792.92,32792.92,32747.86,32761.42,913
20220609,203500,32761.28,32777.31,32739.31,32766.92,852
20220609,204000,32767.09,32770.59,32739.67,32748.75,891
20220609,204500,32749.92,32777.20,32740.12,32772.22,860
20220609,205000,32772.59,32791.67,32770.75,32779.09,746
20220609,205500,32777.98,32825.13,32773.54,32821.62,740
20220609,210000,32821.92,32822.02,32765.25,32773.28,857
20220609,210500,32772.59,32792.54,32756.92,32773.92,806
20220609,211000,32775.53,32789.13,32746.75,32782.92,906
20220609,211500,32781.71,32790.56,32754.82,32767.42,817
20220609,212000,32767.56,32782.53,32720.92,32730.25,921
20220609,212500,32730.20,32762.02,32715.82,32744.92,1000
20220609,213000,32744.17,32744.17,32693.56,32705.92,964
20220609,213500,32706.22,32714.59,32683.59,32696.09,887
20220609,214000,32696.59,32700.17,32665.31,32679.92,873
20220609,214500,32679.28,32708.25,32672.31,32692.09,886
20220609,215000,32691.25,32707.56,32669.56,32683.62,877
20220609,215500,32683.25,32695.85,32628.22,32632.22,1028
20220609,220000,32631.92,32635.71,32555.64,32555.64,1028
20220609,220500,32555.92,32562.43,32517.71,32526.75,968
20220609,221000,32527.02,32540.62,32513.92,32515.22,827
20220609,221500,32514.28,32560.25,32507.53,32547.09,994
20220609,222000,32546.92,32564.33,32513.69,32547.59,952
20220609,222500,32547.29,32551.09,32473.18,32473.18,1008
20220609,223000,32473.25,32483.22,32444.31,32450.67,1044
20220609,223500,32450.32,32486.75,32447.29,32465.75,1095
20220609,224000,32467.59,32467.59,32406.67,32415.02,1124
20220609,224500,32414.92,32420.75,32337.75,32363.67,1214
20220609,225000,32352.62,32391.02,32333.92,32364.92,1347
20220609,225500,32359.92,32365.59,32262.38,32267.51,1304
20220609,230000,32262.12,32287.00,32257.98,32273.95,696
20220609,230500,32274.22,32298.24,32273.91,32277.79,435
20220609,231000,32277.95,32312.87,32277.87,32311.12,404
20220609,231500,32310.95,32313.22,32284.12,32300.62,287
20220609,232000,32300.22,32311.33,32292.92,32300.62,283
20220609,232500,32301.02,32303.12,32290.05,32299.22,225
20220609,233000,32301.18,32305.12,32289.87,32290.33,239
20220609,233500,32286.12,32289.62,32277.02,32279.62,169
20220609,234000,32278.87,32296.02,32276.62,32292.02,150
20220609,234500,32291.22,32306.12,32291.22,32305.62,152
20220609,235000,32305.26,32314.73,32301.82,32312.62,167
20220609,235500,32312.26,32336.29,32309.12,32326.26,181
20220610,010000,32336.18,32344.18,32306.82,32323.82,230
20220610,010500,32326.82,32326.82,32314.82,32314.82,53
20220610,011000,32313.82,32313.82,32301.82,32304.18,63
20220610,011500,32303.78,32316.68,32297.85,32307.82,123
20220610,012000,32308.82,32310.68,32289.68,32293.18,136
20220610,012500,32290.82,32297.18,32290.82,32295.85,146
20220610,013000,32297.18,32301.68,32292.78,32298.68,102
20220610,013500,32300.82,32303.93,32297.68,32303.93,70
20220610,014000,32302.82,32304.68,32299.68,32300.82,84
20220610,014500,32300.18,32314.68,32300.18,32314.18,109
20220610,015000,32314.68,32317.18,32301.82,32302.82,100
20220610,015500,32304.18,32306.82,32302.82,32304.68,37
20220610,020000,32304.18,32307.82,32299.68,32305.82,46
20220610,020500,32305.18,32305.18,32300.82,32302.82,33
20220610,021000,32302.82,32309.82,32302.18,32308.68,59
20220610,021500,32308.82,32319.85,32304.68,32317.82,72
20220610,022000,32317.82,32330.68,32317.82,32326.85,194
20220610,022500,32326.02,32327.82,32312.82,32321.18,108
20220610,023000,32319.82,32332.18,32311.82,32323.82,108
20220610,023500,32324.78,32328.68,32314.18,32327.93,106
20220610,024000,32326.82,32336.75,32321.85,32324.98,158
20220610,024500,32324.85,32326.43,32312.52,32326.43,167
20220610,025000,32324.68,32339.68,32312.52,32314.18,170
20220610,025500,32314.52,32320.75,32311.68,32316.18,118
20220610,030000,32316.55,32333.55,32302.22,32332.55,308
20220610,030500,32332.82,32333.22,32301.05,32301.22,260
20220610,031000,32300.39,32300.39,32263.22,32277.55,410
20220610,031500,32279.05,32283.80,32266.55,32272.05,328
20220610,032000,32271.55,32289.95,32264.30,32265.22,330
20220610,032500,32265.55,32278.75,32254.55,32265.05,313
20220610,033000,32264.82,32284.15,32257.82,32281.82,239
20220610,033500,32281.05,32283.80,32273.41,32282.95,203
20220610,034000,32283.05,32291.15,32279.55,32285.05,171
20220610,034500,32284.55,32292.05,32274.82,32279.05,276
20220610,035000,32279.55,32281.22,32265.30,32266.82,214
20220610,035500,32267.82,32272.95,32258.05,32269.82,276
20220610,040000,32269.55,32283.55,32260.55,32278.55,288
20220610,040500,32278.05,32278.05,32265.05,32272.55,226
20220610,041000,32272.80,32280.82,32260.05,32274.55,286
20220610,041500,32274.30,32280.05,32263.05,32271.55,313
20220610,042000,32270.55,32276.70,32245.89,32251.55,262
20220610,042500,32251.80,32273.05,32250.89,32268.82,223
20220610,043000,32268.82,32284.82,32263.75,32278.05,421
20220610,043500,32278.55,32284.55,32271.55,32278.55,339
20220610,044000,32278.80,32280.05,32266.55,32273.84,322
20220610,044500,32273.95,32275.82,32258.55,32265.30,261
20220610,045000,32266.82,32276.22,32260.05,32265.55,297
20220610,045500,32265.30,32277.55,32262.89,32267.82,238
20220610,050000,32267.05,32277.82,32262.55,32271.30,198
20220610,050500,32271.05,32276.82,32259.05,32260.82,242
20220610,051000,32262.05,32267.82,32258.22,32263.05,258
20220610,051500,32262.95,32268.55,32257.55,32265.95,266
20220610,052000,32266.05,32275.82,32264.98,32275.55,184
20220610,052500,32276.22,32289.55,32274.22,32289.55,202
20220610,053000,32288.89,32301.55,32282.55,32300.30,221
20220610,053500,32301.82,32303.05,32290.22,32291.89,253
20220610,054000,32292.05,32294.22,32282.30,32286.82,176
20220610,054500,32287.82,32292.05,32283.55,32291.89,194
20220610,055000,32290.82,32296.80,32289.55,32295.82,181
20220610,055500,32295.95,32296.82,32290.80,32292.89,157
20220610,060000,32292.55,32327.05,32292.55,32324.82,249
20220610,060500,32325.30,32326.80,32317.05,32321.75,155
20220610,061000,32323.22,32335.95,32321.80,32334.05,215
20220610,061500,32334.80,32336.35,32325.27,32330.70,162
20220610,062000,32330.22,32338.15,32328.95,32330.22,189
20220610,062500,32330.35,32339.15,32329.22,32338.80,167
20220610,063000,32339.05,32342.75,32326.15,32328.05,149
20220610,063500,32327.89,32329.05,32322.05,32326.05,128
20220610,064000,32327.05,32327.05,32319.05,32325.22,138
20220610,064500,32325.15,32330.82,32321.55,32326.05,117
20220610,065000,32326.55,32327.55,32315.30,32318.55,88
20220610,065500,32318.15,32320.55,32314.89,32315.55,111
20220610,070000,32315.80,32318.05,32312.84,32313.35,75
20220610,070500,32313.46,32314.27,32308.15,32309.55,63
20220610,071000,32309.05,32312.05,32303.95,32309.05,83
20220610,071500,32308.98,32310.70,32302.05,32303.89,66
20220610,072000,32303.05,32306.95,32303.05,32306.22,83
20220610,072500,32305.30,32306.05,32286.05,32287.05,108
20220610,073000,32286.30,32287.82,32275.89,32279.55,135
20220610,073500,32279.22,32279.22,32260.98,32261.05,129
20220610,074000,32260.30,32273.05,32257.05,32269.80,176
20220610,074500,32269.55,32273.27,32267.05,32272.55,74
20220610,075000,32271.05,32274.05,32267.15,32272.95,96
20220610,075500,32272.15,32273.55,32268.15,32270.93,68
20220610,080000,32271.80,32290.80,32268.98,32290.80,259
20220610,080500,32289.98,32294.22,32280.35,32280.35,211
20220610,081000,32281.55,32289.82,32278.55,32288.15,163
20220610,081500,32288.05,32315.12,32288.05,32315.05,270
20220610,082000,32314.55,32318.05,32305.82,32308.82,204
20220610,082500,32309.55,32311.55,32303.05,32310.80,174
20220610,083000,32309.75,32323.70,32302.22,32313.43,357
20220610,083500,32313.22,32315.55,32306.30,32312.05,246
20220610,084000,32312.55,32317.55,32307.05,32309.89,222
20220610,084500,32309.30,32310.05,32293.55,32294.55,293
20220610,085000,32294.82,32294.82,32276.22,32282.55,276
20220610,085500,32282.95,32292.22,32280.27,32284.55,187
20220610,090000,32285.18,32322.68,32283.75,32312.18,499
20220610,090500,32311.18,32323.78,32297.82,32320.93,367
20220610,091000,32321.18,32333.35,32314.85,32331.78,285
20220610,091500,32332.18,32333.98,32315.18,32316.68,275
20220610,092000,32316.82,32321.68,32303.18,32317.52,319
20220610,092500,32316.93,32330.68,32307.68,32323.82,307
20220610,093000,32325.18,32326.68,32316.56,32320.18,237
20220610,093500,32319.93,32321.18,32305.18,32308.68,257
20220610,094000,32308.82,32325.68,32306.78,32313.82,276
20220610,094500,32314.18,32317.68,32296.82,32302.43,240
20220610,095000,32300.93,32324.82,32298.82,32319.82,184
20220610,095500,32318.82,32327.82,32306.82,32327.82,246
20220610,100000,32326.82,32341.18,32302.18,32307.68,745
20220610,100500,32305.82,32315.82,32256.78,32257.47,605
20220610,101000,32257.68,32262.52,32231.38,32244.82,640
20220610,101500,32243.82,32275.43,32237.18,32255.43,590
20220610,102000,32254.52,32254.52,32205.08,32206.43,599
20220610,102500,32205.78,32211.93,32188.43,32188.82,548
20220610,103000,32189.68,32221.58,32183.52,32207.82,501
20220610,103500,32208.18,32254.82,32207.82,32254.18,558
20220610,104000,32254.58,32254.98,32232.82,32233.18,467
20220610,104500,32231.82,32273.43,32203.82,32207.82,586
20220610,105000,32207.68,32239.82,32201.68,32209.18,566
20220610,105500,32208.18,32249.43,32201.82,32207.18,622
20220610,110000,32206.78,32259.18,32198.68,32247.82,825
20220610,110500,32247.68,32273.68,32234.98,32266.82,577
20220610,111000,32267.68,32299.82,32260.18,32282.38,564
20220610,111500,32282.85,32299.38,32277.18,32286.58,431
20220610,112000,32286.43,32286.43,32264.82,32269.85,432
20220610,112500,32269.68,32291.43,32256.93,32269.82,436
20220610,113000,32270.68,32286.68,32257.82,32260.68,389
20220610,113500,32260.43,32260.43,32232.52,32256.68,474
20220610,114000,32256.82,32261.82,32239.82,32257.82,452
20220610,114500,32258.18,32281.43,32253.82,32271.18,444
20220610,115000,32269.82,32275.18,32216.38,32222.82,438
20220610,115500,32222.93,32234.43,32209.82,32218.68,430
20220610,120000,32217.18,32253.82,32212.82,32234.98,385
20220610,120500,32234.68,32249.43,32227.82,32232.68,397
20220610,121000,32232.82,32253.18,32222.18,32241.18,304
20220610,121500,32241.68,32254.58,32223.18,32223.78,361
20220610,122000,32222.18,32235.58,32216.68,32219.82,242
20220610,122500,32219.93,32244.82,32212.82,32241.68,296
20220610,123000,32240.82,32248.43,32238.58,32244.90,242
20220610,123500,32244.04,32247.18,32221.27,32232.18,305
20220610,124000,32231.68,32259.52,32220.82,32256.68,337
20220610,124500,32255.93,32257.68,32210.78,32214.43,406
20220610,125000,32212.18,32217.68,32196.82,32197.68,510
20220610,125500,32194.98,32208.18,32188.82,32205.82,417
20220610,130000,32205.93,32225.68,32195.61,32210.43,359
20220610,130500,32209.68,32216.18,32187.07,32195.93,334
20220610,131000,32196.82,32206.68,32184.47,32201.18,353
20220610,131500,32199.82,32215.82,32196.68,32197.68,294
20220610,132000,32196.82,32219.18,32166.68,32168.82,361
20220610,132500,32169.68,32176.82,32159.18,32168.93,371
20220610,133000,32169.68,32182.18,32159.82,32167.68,415
20220610,133500,32166.82,32189.43,32166.82,32182.82,347
20220610,134000,32183.68,32185.82,32167.82,32168.82,337
20220610,134500,32169.68,32187.82,32167.82,32174.82,283
20220610,135000,32175.68,32196.18,32168.82,32192.68,288
20220610,135500,32192.18,32194.82,32158.78,32194.68,353
20220610,140000,32193.93,32197.18,32174.82,32177.58,364
20220610,140500,32175.82,32212.82,32175.82,32204.93,344
20220610,141000,32206.68,32215.82,32188.82,32204.82,416
20220610,141500,32204.93,32206.18,32175.82,32177.82,300
20220610,142000,32176.82,32205.18,32173.68,32194.43,279
20220610,142500,32193.82,32208.18,32185.18,32204.68,270
20220610,143000,32204.82,32251.43,32199.93,32242.82,427
20220610,143500,32243.43,32269.82,32225.18,32230.18,411
20220610,144000,32228.82,32242.38,32220.68,32233.68,345
20220610,144500,32233.82,32241.52,32215.18,32223.68,304
20220610,145000,32222.82,32227.58,32214.82,32220.18,265
20220610,145500,32219.43,32236.58,32206.82,32208.93,328
20220610,150000,32210.18,32249.68,32207.78,32216.98,478
20220610,150500,32216.82,32246.58,32216.18,32242.68,382
20220610,151000,32242.18,32252.58,32236.18,32249.82,323
20220610,151500,32250.18,32258.68,32238.52,32246.85,343
20220610,152000,32246.18,32251.43,32228.68,32240.43,362
20220610,152500,32242.18,32274.18,32230.68,32232.82,501
20220610,153000,32117.68,32117.68,31907.68,31914.82,1667
20220610,153500,31915.82,32031.68,31897.47,32021.18,1512
20220610,154000,32020.18,32092.68,31970.82,31975.18,1358
20220610,154500,31976.18,32016.82,31911.82,31911.82,1202
20220610,155000,31912.68,31920.82,31873.68,31895.68,990
20220610,155500,31893.82,31901.18,31788.00,31788.82,1041
20220610,160000,31789.18,31910.82,31785.18,31886.82,1203
20220610,160500,31887.75,31900.18,31816.82,31826.18,858
20220610,161000,31826.93,31861.82,31813.18,31826.82,658
20220610,161500,31826.68,31841.68,31790.93,31796.82,614
20220610,162000,31796.93,31828.68,31746.93,31752.68,883
20220610,162500,31751.82,31795.82,31747.68,31786.82,769
20220610,163000,31786.82,31834.98,31670.82,31689.82,467
20220610,163500,31691.48,31730.23,31632.82,31702.58,718
20220610,164000,31690.98,31744.98,31666.82,31731.82,727
20220610,164500,31735.48,31759.98,31678.82,31690.82,777
20220610,165000,31695.48,31727.38,31649.48,31661.48,835
20220610,165500,31660.48,31677.98,31622.48,31651.82,804
20220610,170000,31626.82,31628.82,31512.28,31528.98,796
20220610,170500,31528.73,31557.48,31507.65,31513.48,735
20220610,171000,31510.82,31530.70,31477.18,31512.82,718
20220610,171500,31515.98,31521.48,31469.48,31483.65,837
20220610,172000,31483.78,31493.98,31443.53,31451.82,639
20220610,172500,31445.98,31504.48,31442.82,31458.82,702
20220610,173000,31458.98,31526.48,31456.82,31519.82,714
20220610,173500,31518.32,31575.18,31514.48,31570.65,768
20220610,174000,31562.32,31601.98,31541.78,31592.98,740
20220610,174500,31593.23,31606.48,31557.82,31586.32,704
20220610,175000,31586.38,31624.32,31582.38,31610.32,771
20220610,175500,31609.98,31616.98,31520.82,31521.48,640
20220610,180000,31514.82,31549.23,31502.73,31528.82,618
20220610,180500,31529.48,31531.98,31496.82,31522.48,659
20220610,181000,31521.48,31559.98,31504.73,31525.48,694
20220610,181500,31525.78,31561.23,31500.82,31555.58,617
20220610,182000,31556.38,31586.18,31509.48,31509.48,633
20220610,182500,31510.38,31523.48,31477.65,31498.38,707
20220610,183000,31495.38,31508.48,31464.27,31492.48,657
20220610,183500,31492.73,31496.48,31456.97,31456.97,697
20220610,184000,31452.48,31512.65,31450.98,31509.48,757
20220610,184500,31508.07,31527.32,31450.27,31450.58,628
20220610,185000,31451.23,31480.98,31429.48,31464.48,713
20220610,185500,31465.48,31529.99,31451.48,31516.98,742
20220610,190000,31516.73,31546.98,31502.73,31526.86,698
20220610,190500,31526.73,31584.38,31526.73,31578.98,576
20220610,191000,31578.01,31579.00,31520.82,31524.48,691
20220610,191500,31523.48,31523.48,31482.48,31491.65,646
20220610,192000,31491.38,31524.32,31481.96,31481.96,690
20220610,192500,31483.95,31510.32,31467.65,31507.32,669
20220610,193000,31508.32,31524.38,31469.70,31483.98,710
20220610,193500,31482.73,31509.00,31472.73,31501.70,565
20220610,194000,31500.48,31534.58,31488.58,31512.65,610
20220610,194500,31513.98,31523.23,31473.73,31482.73,535
20220610,195000,31483.73,31483.73,31433.73,31434.48,523
20220610,195500,31433.48,31462.48,31423.58,31455.48,563
20220610,200000,31455.73,31467.32,31413.25,31439.98,607
20220610,200500,31439.48,31460.32,31412.98,31459.38,584
20220610,201000,31459.98,31474.38,31432.32,31446.48,494
20220610,201500,31444.65,31490.98,31428.32,31490.98,600
20220610,202000,31491.48,31507.78,31477.27,31501.48,546
20220610,202500,31501.18,31551.61,31495.32,31550.98,580
20220610,203000,31550.28,31551.35,31477.48,31504.48,662
20220610,203500,31504.82,31572.98,31504.82,31571.82,660
20220610,204000,31572.98,31575.00,31534.48,31543.98,588
20220610,204500,31543.73,31594.58,31527.78,31592.38,780
20220610,205000,31592.78,31619.38,31554.65,31556.82,771
20220610,205500,31558.23,31558.23,31515.98,31545.00,658
20220610,210000,31545.58,31551.23,31484.00,31486.00,860
