<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
BCHUSDT,d,20201030,000000,267.3500,270.6200,254.9800,261.9000,210810.92485,261.9000,5718
BCHUSDT,d,20201031,000000,262.0000,266.3100,259.6000,262.0100,110123.40361,262.0100,5718
BCHUSDT,d,20201101,000000,262.0000,270.8300,260.1600,268.0300,89388.18168,268.030,5718
BCHUSDT,d,20201102,000000,268.0300,271.6600,253.5800,257.2800,186173.01845,257.2800,5718
BCHUSDT,d,20201103,000000,257.3100,258.8100,230.0000,244.2200,331235.0443,244.220,5718
BCHUSDT,d,20201104,000000,244.2100,244.5000,231.0000,241.1400,197644.26823,241.140,5718
BCHUSDT,d,20201105,000000,241.1400,252.0000,240.3400,249.5300,229778.00262,249.5300,5718
BCHUSDT,d,20201106,000000,249.5200,259.5100,248.0100,257.7900,204240.3255,257.7900,5718
BCHUSDT,d,20201107,000000,257.7800,277.0600,245.1100,253.9100,350878.09679,253.910,5718
BCHUSDT,d,20201108,000000,253.9000,278.0000,247.0100,270.8000,214982.91705,270.8000,5718
BCHUSDT,d,20201109,000000,270.7300,274.2400,257.4400,264.2700,200850.06157,264.270,5718
BCHUSDT,d,20201110,000000,264.2600,266.5300,254.7200,257.1900,129833.02885,257.1900,5718
BCHUSDT,d,20201111,000000,257.1900,262.5000,255.1600,256.8600,109661.41371,256.860,5718
BCHUSDT,d,20201112,000000,256.8700,264.9000,251.6900,259.9900,143611.95611,259.990,5718
BCHUSDT,d,20201113,000000,260.0100,262.5000,247.9100,259.2200,159229.51658,259.2200,5718
BCHUSDT,d,20201114,000000,259.2200,263.0000,253.6400,255.1200,93655.51478,255.1200,5718
BCHUSDT,d,20201115,000000,255.1300,260.2900,235.0000,240.4300,227544.07562,240.4300,5718
BCHUSDT,d,20201116,000000,240.4000,253.1900,233.0400,249.6000,200360.7094,249.6000,5718
BCHUSDT,d,20201117,000000,249.6700,259.6200,248.2500,255.3900,149020.89034,255.3900,5718
BCHUSDT,d,20201118,000000,255.2900,260.0000,241.6900,246.2300,164845.09668,246.2300,5718
BCHUSDT,d,20201119,000000,246.2700,250.0300,241.2300,245.8800,94942.86907,245.8800,5718
BCHUSDT,d,20201120,000000,245.9300,260.1600,245.5700,260.0100,186253.42914,260.0100,5718
BCHUSDT,d,20201121,000000,260.0000,309.3500,256.0900,305.0600,554751.82729,305.0600,5718
BCHUSDT,d,20201122,000000,305.0700,312.9700,273.8100,288.9100,471820.8359,288.9100,5718
BCHUSDT,d,20201123,000000,288.9500,327.1200,282.3300,323.2200,504293.36368,323.2200,5718
BCHUSDT,d,20201124,000000,323.0900,372.0000,318.0000,348.0600,812068.67389,348.0600,5718
BCHUSDT,d,20201125,000000,347.7400,363.6100,297.9000,312.9900,544153.84002,312.9900,5718
BCHUSDT,d,20201126,000000,312.8600,321.5000,250.4000,271.4400,841742.99737,271.4400,5718
BCHUSDT,d,20201127,000000,271.4900,279.1100,255.5700,265.4500,328389.02242,265.4500,5718
BCHUSDT,d,20201128,000000,265.5500,284.9800,260.7400,275.9700,274278.38908,275.9700,5718
BCHUSDT,d,20201129,000000,275.9800,289.1000,272.0000,285.0400,226833.85125,285.0400,5718
BCHUSDT,d,20201130,000000,285.1700,322.3700,280.0700,317.4900,405407.27074,317.4900,5718
BCHUSDT,d,20201201,000000,317.3700,320.8700,271.3800,287.6100,539030.71353,287.6100,5718
BCHUSDT,d,20201202,000000,287.4700,298.0000,280.0000,294.1500,194628.47035,294.1500,5718
BCHUSDT,d,20201203,000000,294.2200,297.3800,285.4800,292.1000,141969.44742,292.100,5718
BCHUSDT,d,20201204,000000,292.0700,307.6500,276.6400,279.5600,306549.78921,279.5600,5718
BCHUSDT,d,20201205,000000,279.4700,289.9800,274.4300,289.5700,124587.00682,289.570,5718
BCHUSDT,d,20201206,000000,289.5900,293.6500,279.2400,286.2400,110403.41767,286.240,5718
BCHUSDT,d,20201207,000000,286.2000,290.8700,281.0300,283.8600,98217.22459,283.8600,5718
BCHUSDT,d,20201208,000000,283.9000,284.9600,262.7200,267.7000,128987.98699,267.7000,5718
