<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171221,000000,1.18706,1.18895,1.18493,1.18742,57402
20171222,000000,1.18734,1.18756,1.18170,1.18592,65824
20171226,000000,1.18710,1.18787,1.18466,1.18581,33553
20171227,000000,1.18579,1.19102,1.18551,1.18863,49245
20171228,000000,1.18863,1.19591,1.18861,1.19424,50928
20171229,000000,1.19417,1.20255,1.19362,1.19972,54307
20180102,000000,1.20247,1.20811,1.20227,1.20582,46383
20180103,000000,1.20574,1.20662,1.20013,1.20142,59236
20180104,000000,1.20137,1.20888,1.20045,1.20681,62487
20180105,000000,1.20674,1.20830,1.20206,1.20287,61280
20180108,000000,1.20261,1.20523,1.19558,1.19670,53920
20180109,000000,1.19663,1.19757,1.19157,1.19369,58296
20180110,000000,1.19360,1.20179,1.19234,1.19478,78814
20180111,000000,1.19478,1.20589,1.19293,1.20317,79097
20180112,000000,1.20310,1.22188,1.20310,1.21946,87296
20180115,000000,1.21924,1.22966,1.21876,1.22629,75079
20180116,000000,1.22623,1.22832,1.21953,1.22596,89925
20180117,000000,1.22592,1.23232,1.21772,1.21846,126466
20180118,000000,1.21844,1.22648,1.21650,1.22368,110032
20180119,000000,1.22368,1.22953,1.22151,1.22203,106523
20180122,000000,1.22695,1.22717,1.22141,1.22616,88235
20180123,000000,1.22611,1.23062,1.22231,1.22984,106815
20180124,000000,1.22977,1.24149,1.22930,1.24069,126812
20180125,000000,1.24068,1.25378,1.23639,1.23932,197588
20180126,000000,1.23928,1.24936,1.23699,1.24241,149863
20180129,000000,1.24239,1.24323,1.23369,1.23814,125149
20180130,000000,1.23811,1.24539,1.23352,1.24023,118160
20180131,000000,1.24015,1.24749,1.23870,1.24133,138874
20180201,000000,1.24132,1.25223,1.23854,1.25082,96936
20180202,000000,1.25076,1.25181,1.24092,1.24526,105321
20180205,000000,1.24349,1.24749,1.23625,1.23668,112644
20180206,000000,1.23661,1.24345,1.23138,1.23772,153098
20180207,000000,1.23764,1.24062,1.22459,1.22630,100135
20180208,000000,1.22622,1.22950,1.22122,1.22469,139394
20180209,000000,1.22462,1.22873,1.22056,1.22499,151753
20180212,000000,1.22479,1.22977,1.22351,1.22909,77288
20180213,000000,1.22902,1.23711,1.22844,1.23500,77896
20180214,000000,1.23500,1.24651,1.22759,1.24487,99679
20180215,000000,1.24494,1.25102,1.24480,1.25062,94440
20180216,000000,1.25056,1.25553,1.23935,1.24096,94290
20180219,000000,1.23999,1.24352,1.23691,1.24069,61272
20180220,000000,1.24068,1.24121,1.23201,1.23369,82652
20180221,000000,1.23363,1.23600,1.22810,1.22827,91454
20180222,000000,1.22819,1.23520,1.22598,1.23292,80280
20180223,000000,1.23289,1.23372,1.22797,1.22962,67059
20180226,000000,1.22925,1.23552,1.22780,1.23171,64913
20180227,000000,1.23164,1.23463,1.22215,1.22325,80557
20180228,000000,1.22320,1.22417,1.21879,1.21929,72957
20180301,000000,1.21926,1.22729,1.21545,1.22667,78642
20180302,000000,1.22668,1.23359,1.22515,1.23221,78168
20180305,000000,1.23329,1.23643,1.22692,1.23358,77514
20180306,000000,1.23358,1.24200,1.23281,1.24034,76628
20180307,000000,1.24029,1.24446,1.23849,1.24110,87458
20180308,000000,1.24109,1.24460,1.22981,1.23113,115154
20180309,000000,1.23113,1.23343,1.22731,1.23049,93751
20180312,000000,1.23118,1.23453,1.22904,1.23335,63058
20180313,000000,1.23333,1.24074,1.23145,1.23890,95077
20180314,000000,1.23885,1.24126,1.23472,1.23667,87928
20180315,000000,1.23661,1.23836,1.23003,1.23044,88391
20180316,000000,1.23042,1.23361,1.22601,1.22882,81172
20180319,000000,1.22806,1.23588,1.22581,1.23351,95078
20180320,000000,1.23343,1.23544,1.22397,1.22412,91765
20180321,000000,1.22411,1.23499,1.22406,1.23377,110188
20180322,000000,1.23374,1.23883,1.22853,1.23016,102746
20180323,000000,1.23014,1.23734,1.22997,1.23531,97322
20180326,000000,1.23501,1.24616,1.23494,1.24434,82179
20180327,000000,1.24427,1.24763,1.23725,1.24022,91527
20180328,000000,1.24022,1.24216,1.23001,1.23075,94204
20180329,000000,1.23070,1.23356,1.22839,1.23001,85088
20180330,000000,1.22998,1.23306,1.22899,1.23266,38235
20180402,000000,1.23200,1.23450,1.22820,1.23014,52611
20180403,000000,1.23015,1.23359,1.22537,1.22696,79827
20180404,000000,1.22697,1.23141,1.22570,1.22777,78090
20180405,000000,1.22776,1.22900,1.22184,1.22391,71948
20180406,000000,1.22390,1.22908,1.22157,1.22803,110345
20180409,000000,1.22813,1.23306,1.22602,1.23203,90440
20180410,000000,1.23193,1.23776,1.23028,1.23553,102091
20180411,000000,1.23544,1.23960,1.23469,1.23666,93002
20180412,000000,1.23656,1.23796,1.22995,1.23259,92465
20180413,000000,1.23254,1.23459,1.23071,1.23298,76061
20180416,000000,1.23299,1.23946,1.23227,1.23789,69875
20180417,000000,1.23783,1.24137,1.23363,1.23686,71939
20180418,000000,1.23684,1.23972,1.23416,1.23734,85125
20180419,000000,1.23733,1.24001,1.23291,1.23450,93526
20180420,000000,1.23443,1.23529,1.22499,1.22895,82044
20180423,000000,1.22779,1.22893,1.21977,1.22083,78509
20180424,000000,1.22079,1.22447,1.21818,1.22316,88495
20180425,000000,1.22312,1.22388,1.21597,1.21600,82088
20180426,000000,1.21598,1.22099,1.20963,1.21032,100578
20180427,000000,1.21029,1.21330,1.20555,1.21292,85746
20180430,000000,1.21230,1.21387,1.20643,1.20776,82453
20180501,000000,1.20769,1.20842,1.19812,1.19914,76100
20180502,000000,1.19915,1.20316,1.19379,1.19507,116534
20180503,000000,1.19501,1.20089,1.19476,1.19880,114602
20180504,000000,1.19874,1.19955,1.19104,1.19632,90287
20180507,000000,1.19589,1.19780,1.18976,1.19220,66354
20180508,000000,1.19215,1.19388,1.18380,1.18639,97985
20180509,000000,1.18639,1.18969,1.18225,1.18505,91656
20180510,000000,1.18501,1.19467,1.18430,1.19151,110328
20180511,000000,1.19146,1.19679,1.18912,1.19398,84035
20180514,000000,1.19396,1.19961,1.19257,1.19265,81479
20180515,000000,1.19260,1.19384,1.18202,1.18378,108519
20180516,000000,1.18373,1.18541,1.17631,1.18068,116519
20180517,000000,1.18063,1.18374,1.17765,1.17931,97103
20180518,000000,1.17931,1.18221,1.17497,1.17694,79156
20180521,000000,1.17699,1.17956,1.17166,1.17914,71821
20180522,000000,1.17911,1.18297,1.17565,1.17783,87368
20180523,000000,1.17776,1.17895,1.16758,1.16955,116997
20180524,000000,1.16949,1.17503,1.16908,1.17193,103421
20180525,000000,1.17193,1.17336,1.16458,1.16513,98915
20180528,000000,1.16857,1.17284,1.16075,1.16243,84454
20180529,000000,1.16234,1.16396,1.15102,1.15392,138866
20180530,000000,1.15391,1.16763,1.15187,1.16610,138047
20180531,000000,1.16622,1.17242,1.16411,1.16901,122698
20180601,000000,1.16901,1.17179,1.16177,1.16607,112465
20180604,000000,1.16590,1.17445,1.16569,1.16979,89224
20180605,000000,1.16976,1.17321,1.16525,1.17169,99670
20180606,000000,1.17165,1.17957,1.17106,1.17735,90249
20180607,000000,1.17735,1.18398,1.17725,1.17981,98882
20180608,000000,1.17981,1.18103,1.17272,1.17705,92502
20180611,000000,1.17723,1.18206,1.17711,1.17820,73109
20180612,000000,1.17816,1.18090,1.17332,1.17447,90779
20180613,000000,1.17445,1.18010,1.17251,1.17914,86218
20180614,000000,1.17909,1.18520,1.15624,1.15662,116200
20180615,000000,1.15656,1.16269,1.15432,1.16067,114482
20180618,000000,1.15866,1.16243,1.15653,1.16223,71410
20180619,000000,1.16223,1.16445,1.15306,1.15877,113399
20180620,000000,1.15877,1.15999,1.15369,1.15700,96203
20180621,000000,1.15694,1.16336,1.15082,1.16026,124161
20180622,000000,1.16026,1.16750,1.15981,1.16568,108034
20180625,000000,1.16620,1.17130,1.16285,1.17031,98528
20180626,000000,1.17027,1.17204,1.16349,1.16462,108503
20180627,000000,1.16461,1.16720,1.15405,1.15530,118975
20180628,000000,1.15520,1.16002,1.15272,1.15673,119202
20180629,000000,1.15671,1.16904,1.15580,1.16826,130498
20180702,000000,1.16754,1.16900,1.15914,1.16389,90697
20180703,000000,1.16389,1.16731,1.16205,1.16579,89387
20180704,000000,1.16549,1.16818,1.16306,1.16556,70586
20180705,000000,1.16555,1.17202,1.16499,1.16899,95027
20180706,000000,1.16895,1.17673,1.16801,1.17412,84073
20180709,000000,1.17403,1.17906,1.17327,1.17502,87522
20180710,000000,1.17494,1.17626,1.16903,1.17442,79061
20180711,000000,1.17441,1.17582,1.16654,1.16727,110614
20180712,000000,1.16727,1.16956,1.16497,1.16704,92105
20180713,000000,1.16695,1.16866,1.16130,1.16859,86969
20180716,000000,1.16893,1.17253,1.16756,1.17113,79540
20180717,000000,1.17108,1.17447,1.16501,1.16606,90765
20180718,000000,1.16598,1.16649,1.16020,1.16384,87773
20180719,000000,1.16383,1.16782,1.15750,1.16412,111140
20180720,000000,1.16407,1.17389,1.16262,1.17203,126523
20180723,000000,1.17248,1.17501,1.16837,1.16919,85357
20180724,000000,1.16909,1.17169,1.16546,1.16839,94532
20180725,000000,1.16837,1.17387,1.16641,1.17278,96038
20180726,000000,1.17278,1.17436,1.16403,1.16426,99291
20180727,000000,1.16426,1.16642,1.16205,1.16566,86504
20180730,000000,1.16548,1.17188,1.16479,1.17053,72487
20180731,000000,1.17037,1.17459,1.16822,1.16909,92806
20180801,000000,1.16901,1.16997,1.16572,1.16592,83993
20180802,000000,1.16588,1.16676,1.15822,1.15841,85014
20180803,000000,1.15841,1.16107,1.15601,1.15660,92528
20180806,000000,1.15676,1.15711,1.15303,1.15535,69273
20180807,000000,1.15533,1.16081,1.15499,1.15984,74638
20180808,000000,1.15984,1.16282,1.15732,1.16098,75280
20180809,000000,1.16098,1.16195,1.15259,1.15267,77759
20180810,000000,1.15267,1.15365,1.13881,1.14089,136930
20180813,000000,1.13709,1.14328,1.13651,1.14097,124124
20180814,000000,1.14098,1.14293,1.13302,1.13439,102851
20180815,000000,1.13439,1.13548,1.13010,1.13450,106198
20180816,000000,1.13451,1.14089,1.13358,1.13766,107625
20180817,000000,1.13766,1.14448,1.13665,1.14419,97693
20180820,000000,1.14373,1.14849,1.13944,1.14816,73626
20180821,000000,1.14816,1.16012,1.14802,1.15704,105687
20180822,000000,1.15703,1.16229,1.15533,1.15968,97793
20180823,000000,1.15965,1.15995,1.15299,1.15378,97733
20180824,000000,1.15374,1.16398,1.15348,1.16216,102304
20180827,000000,1.16151,1.16936,1.15945,1.16774,79531
20180828,000000,1.16774,1.17335,1.16625,1.16940,98679
20180829,000000,1.16937,1.17099,1.16519,1.17067,100659
20180830,000000,1.17061,1.17182,1.16417,1.16709,104909
20180831,000000,1.16709,1.16900,1.15846,1.16078,119558
20180903,000000,1.15951,1.16279,1.15889,1.16174,70046
20180904,000000,1.16169,1.16197,1.15301,1.15807,95821
20180905,000000,1.15800,1.16402,1.15436,1.16292,106053
20180906,000000,1.16293,1.16591,1.16057,1.16228,100808
20180907,000000,1.16219,1.16494,1.15506,1.15537,108246
20180910,000000,1.15464,1.16162,1.15261,1.15914,83604
20180911,000000,1.15914,1.16441,1.15654,1.16042,86639
20180912,000000,1.16042,1.16497,1.15701,1.16254,90711
20180913,000000,1.16250,1.17009,1.16091,1.16900,90399
20180914,000000,1.16894,1.17216,1.16206,1.16216,89339
20180917,000000,1.16229,1.16981,1.16180,1.16826,70357
20180918,000000,1.16818,1.17244,1.16522,1.16640,104569
20180919,000000,1.16624,1.17149,1.16502,1.16718,93260
20180920,000000,1.16719,1.17844,1.16689,1.17769,105657
20180921,000000,1.17764,1.18027,1.17328,1.17523,97953
20180924,000000,1.17447,1.18150,1.17241,1.17474,80167
20180925,000000,1.17474,1.17926,1.17309,1.17658,91760
20180926,000000,1.17653,1.17978,1.17259,1.17369,102340
20180927,000000,1.17366,1.17571,1.16390,1.16406,112634
20180928,000000,1.16401,1.16512,1.15698,1.16030,99539
20181001,000000,1.16168,1.16248,1.15637,1.15779,84848
20181002,000000,1.15775,1.15801,1.15052,1.15470,99555
20181003,000000,1.15468,1.15937,1.14644,1.14774,116979
20181004,000000,1.14767,1.15422,1.14634,1.15138,119723
20181005,000000,1.15135,1.15497,1.14840,1.15196,110802
20181008,000000,1.15209,1.15296,1.14600,1.14909,76386
20181009,000000,1.14907,1.15032,1.14322,1.14904,110149
20181010,000000,1.14901,1.15454,1.14798,1.15176,106989
20181011,000000,1.15176,1.15993,1.15176,1.15930,154178
20181012,000000,1.15927,1.16104,1.15350,1.15580,108775
20181015,000000,1.15398,1.16062,1.15398,1.15790,99682
20181016,000000,1.15783,1.16215,1.15661,1.15734,91841
20181017,000000,1.15734,1.15804,1.14961,1.15004,105444
20181018,000000,1.15004,1.15273,1.14491,1.14523,119657
20181019,000000,1.14524,1.15346,1.14329,1.15152,118337
20181022,000000,1.15149,1.15502,1.14558,1.14638,104442
20181023,000000,1.14632,1.14937,1.14395,1.14696,128099
20181024,000000,1.14696,1.14766,1.13790,1.13915,129693
20181025,000000,1.13915,1.14323,1.13561,1.13741,128759
20181026,000000,1.13737,1.14211,1.13357,1.14016,140917
20181029,000000,1.13923,1.14164,1.13606,1.13727,108625
20181030,000000,1.13721,1.13879,1.13405,1.13434,101084
20181031,000000,1.13431,1.13598,1.13021,1.13118,102521
20181101,000000,1.13117,1.14241,1.13072,1.14082,110260
20181102,000000,1.14078,1.14558,1.13723,1.13880,113336
20181105,000000,1.13863,1.14239,1.13555,1.14067,90602
20181106,000000,1.14065,1.14378,1.13915,1.14256,91249
20181107,000000,1.14256,1.14996,1.13947,1.14257,141281
20181108,000000,1.14256,1.14466,1.13516,1.13635,113900
20181109,000000,1.13633,1.13689,1.13163,1.13350,108667
20181112,000000,1.13194,1.13306,1.12157,1.12178,104076
20181113,000000,1.12174,1.12934,1.12164,1.12887,121541
20181114,000000,1.12888,1.13475,1.12630,1.13101,147003
20181115,000000,1.13063,1.13624,1.12705,1.13250,159029
20181116,000000,1.13249,1.14202,1.13215,1.14170,130762
20181119,000000,1.14125,1.14643,1.13939,1.14522,101146
20181120,000000,1.14523,1.14724,1.13586,1.13694,118596
20181121,000000,1.13691,1.14248,1.13656,1.13838,102951
20181122,000000,1.13825,1.14341,1.13799,1.14002,86139
20181123,000000,1.13999,1.14212,1.13272,1.13339,97307
20181126,000000,1.13398,1.13837,1.13250,1.13280,99655
20181127,000000,1.13269,1.13437,1.12773,1.12870,113056
20181128,000000,1.12850,1.13875,1.12671,1.13657,118157
20181129,000000,1.13659,1.14016,1.13487,1.13922,116486
20181130,000000,1.13914,1.14003,1.13055,1.13153,108229
20181203,000000,1.13494,1.13798,1.13193,1.13520,103222
20181204,000000,1.13520,1.14187,1.13185,1.13420,128507
20181205,000000,1.13422,1.13613,1.13109,1.13446,64555
20181206,000000,1.13443,1.14126,1.13210,1.13766,137831
20181207,000000,1.13762,1.14236,1.13604,1.14016,117830
20181210,000000,1.13907,1.14427,1.13505,1.13552,127990
20181211,000000,1.13551,1.14003,1.13063,1.13167,113635
20181212,000000,1.13157,1.13873,1.13149,1.13683,121395
20181213,000000,1.13683,1.13933,1.13311,1.13562,102517
20181214,000000,1.13569,1.13649,1.12698,1.13003,103371
20181217,000000,1.12999,1.13577,1.12998,1.13472,92954
20181218,000000,1.13472,1.14022,1.13367,1.13603,104810
20181219,000000,1.13593,1.14393,1.13590,1.13758,134488
20181220,000000,1.13758,1.14854,1.13699,1.14454,150715
20181221,000000,1.14450,1.14740,1.13560,1.13654,138444
20181224,000000,1.13686,1.14385,1.13602,1.14165,106884
20181226,000000,1.14025,1.14142,1.13428,1.13517,69958
20181227,000000,1.13519,1.14542,1.13518,1.14285,167022
20181228,000000,1.14285,1.14726,1.14258,1.14399,132156
20181231,000000,1.14368,1.14660,1.14215,1.14452,92530
20190102,000000,1.14777,1.14968,1.13251,1.13427,111294
20190103,000000,1.13425,1.14109,1.13064,1.13931,170670
20190104,000000,1.13931,1.14190,1.13457,1.13957,138128
20190107,000000,1.13949,1.14825,1.13949,1.14742,101343
20190108,000000,1.14734,1.14846,1.14220,1.14403,101992
20190109,000000,1.14403,1.15578,1.14361,1.15423,119452
20190110,000000,1.15421,1.15698,1.14845,1.14999,118965
20190111,000000,1.14998,1.15404,1.14581,1.14645,112250
20190114,000000,1.14579,1.14820,1.14506,1.14677,105679
20190115,000000,1.14675,1.14897,1.13821,1.14131,135568
20190116,000000,1.14128,1.14248,1.13778,1.13914,108864
20190117,000000,1.13913,1.14060,1.13702,1.13886,112972
20190118,000000,1.13884,1.14101,1.13532,1.13641,98174
20190121,000000,1.13599,1.13911,1.13567,1.13645,72033
20190122,000000,1.13644,1.13740,1.13361,1.13594,97698
20190123,000000,1.13594,1.13944,1.13507,1.13815,101899
20190124,000000,1.13813,1.13913,1.12893,1.13052,129188
20190125,000000,1.13052,1.14175,1.13002,1.14047,122194
20190128,000000,1.14002,1.14437,1.13901,1.14258,91842
20190129,000000,1.14257,1.14502,1.14112,1.14309,113427
20190130,000000,1.14309,1.15017,1.14062,1.14793,116233
20190131,000000,1.14790,1.15143,1.14356,1.14466,119148
20190201,000000,1.14465,1.14884,1.14343,1.14540,104215
20190204,000000,1.14499,1.14604,1.14244,1.14363,88460
20190205,000000,1.14370,1.14405,1.14011,1.14047,88833
20190206,000000,1.14048,1.14094,1.13609,1.13624,84875
20190207,000000,1.13618,1.13684,1.13245,1.13399,89203
20190208,000000,1.13400,1.13508,1.13210,1.13234,73420
20190211,000000,1.13169,1.13299,1.12673,1.12756,76149
20190212,000000,1.12756,1.13396,1.12577,1.13246,80405
20190213,000000,1.13241,1.13414,1.12600,1.12603,78775
20190214,000000,1.12601,1.13098,1.12490,1.12944,96930
20190215,000000,1.12939,1.13062,1.12340,1.12927,87865
20190218,000000,1.12908,1.13339,1.12890,1.13080,58100
20190219,000000,1.13079,1.13575,1.12755,1.13401,85399
20190220,000000,1.13398,1.13711,1.13249,1.13363,85553
20190221,000000,1.13356,1.13664,1.13203,1.13344,101832
20190222,000000,1.13344,1.13557,1.13164,1.13323,85175
20190225,000000,1.13340,1.13675,1.13270,1.13570,82230
20190226,000000,1.13570,1.14028,1.13452,1.13885,89621
20190227,000000,1.13885,1.14035,1.13624,1.13696,87359
20190228,000000,1.13691,1.14196,1.13594,1.13708,96281
20190301,000000,1.13703,1.14086,1.13534,1.13629,90074
20190304,000000,1.13814,1.13824,1.13091,1.13393,81114
20190305,000000,1.13393,1.13411,1.12896,1.13076,82595
20190306,000000,1.13069,1.13246,1.12854,1.13061,74596
20190307,000000,1.13060,1.13202,1.11761,1.11932,100826
20190308,000000,1.11933,1.12462,1.11852,1.12331,94413
20190311,000000,1.12310,1.12584,1.12217,1.12443,76207
20190312,000000,1.12443,1.13049,1.12437,1.12864,97078
20190313,000000,1.12862,1.13385,1.12773,1.13257,79960
20190314,000000,1.13258,1.13375,1.12942,1.13033,89541
20190315,000000,1.13033,1.13443,1.12975,1.13238,77914
20190318,000000,1.13204,1.13589,1.13190,1.13361,68443
20190319,000000,1.13356,1.13616,1.13325,1.13513,74979
20190320,000000,1.13502,1.14482,1.13355,1.14133,98142
20190321,000000,1.14129,1.14374,1.13426,1.13729,106375
20190322,000000,1.13728,1.13906,1.12732,1.13001,122091
20190325,000000,1.12928,1.13316,1.12889,1.13114,90133
20190326,000000,1.13115,1.13259,1.12632,1.12654,96061
20190327,000000,1.12652,1.12856,1.12422,1.12439,114570
20190328,000000,1.12434,1.12613,1.12136,1.12189,107788
20190329,000000,1.12188,1.12466,1.12099,1.12175,105391
20190401,000000,1.12280,1.12499,1.12041,1.12123,94150
