<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
Bimeh,d,20121007,000000,1523.7000,1533.0000,1523.7000,1531.2000,2356384,1531.2000,5718
Bimeh,d,20121008,000000,1531.8000,1535.0000,1531.8000,1535.0000,59352089,1535.000,5718
Bimeh,d,20121009,000000,1536.3000,1542.4000,1536.3000,1542.4000,16615512,1542.4000,5718
Bimeh,d,20121010,000000,1542.8000,1555.6000,1542.8000,1555.6000,1898969,1555.600,5718
Bimeh,d,20121013,000000,1556.9000,1568.8000,1556.9000,1568.8000,1139549,1568.800,5718
Bimeh,d,20121014,000000,1571.1000,1584.6000,1571.1000,1584.6000,1662462,1584.6000,5718
Bimeh,d,20121015,000000,1584.6000,1586.1000,1576.5000,1582.1000,3407188,1582.1000,5718
Bimeh,d,20121016,000000,1582.1000,1584.6000,1582.1000,1584.6000,130044,1584.600,5718
Bimeh,d,20121017,000000,1584.7000,1584.7000,1582.6000,1582.6000,80929,1582.6000,5718
Bimeh,d,20121020,000000,1581.9000,1581.9000,1578.0000,1578.0000,228349,1578.000,5718
Bimeh,d,20121021,000000,1577.9000,1577.9000,1572.9000,1572.9000,306530,1572.9000,5718
Bimeh,d,20121022,000000,1572.6000,1572.6000,1572.4000,1572.4000,38505,1572.400,5718
Bimeh,d,20121023,000000,1569.9000,1569.9000,1568.5000,1568.5000,138656,1568.500,5718
Bimeh,d,20121024,000000,1566.9000,1566.9000,1558.5000,1560.9000,434594,1560.9000,5718
Bimeh,d,20121027,000000,1560.9000,1561.7000,1559.3000,1559.6000,158718,1559.6000,5718
Bimeh,d,20121028,000000,1559.5000,1559.5000,1557.9000,1558.2000,147723,1558.2000,5718
Bimeh,d,20121029,000000,1558.2000,1558.2000,1556.7000,1556.7000,103490,1556.7000,5718
Bimeh,d,20121030,000000,1556.3000,1556.3000,1554.4000,1554.4000,189917,1554.4000,5718
Bimeh,d,20121031,000000,1554.3000,1554.3000,1554.0000,1554.0000,121597,1554.0000,5718
Bimeh,d,20121104,000000,1553.9000,1553.9000,1553.5000,1553.8000,119843,1553.8000,5718
Bimeh,d,20121105,000000,1553.7000,1554.0000,1553.5000,1554.0000,93128,1554.0000,5718
Bimeh,d,20121106,000000,1553.9000,1560.3000,1553.3000,1560.3000,327672,1560.3000,5718
Bimeh,d,20121107,000000,1560.2000,1563.2000,1560.2000,1563.2000,214448,1563.2000,5718
Bimeh,d,20121110,000000,1563.2000,1563.2000,1562.6000,1562.6000,62009,1562.6000,5718
Bimeh,d,20121111,000000,1562.6000,1562.6000,1560.6000,1560.8000,103561,1560.8000,5718
Bimeh,d,20121112,000000,1568.5000,1585.6000,1568.4000,1585.6000,2583996,1585.6000,5718
Bimeh,d,20121113,000000,1585.6000,1586.4000,1583.9000,1583.9000,584029,1583.9000,5718
Bimeh,d,20121114,000000,1583.9000,1583.9000,1581.7000,1581.7000,70521,1581.7000,5718
Bimeh,d,20121117,000000,1581.7000,1581.7000,1578.6000,1578.6000,375805,1578.6000,5718
Bimeh,d,20121118,000000,1578.6000,1578.6000,1577.7000,1577.7000,25595,1577.7000,5718
Bimeh,d,20121119,000000,1577.7000,1577.7000,1576.9000,1576.9000,62087,1576.9000,5718
Bimeh,d,20121120,000000,1576.9000,1576.9000,1576.6000,1576.6000,48018,1576.6000,5718
Bimeh,d,20121121,000000,1576.6000,1576.6000,1576.3000,1576.3000,66352,1576.3000,5718
Bimeh,d,20121126,000000,1576.3000,1576.4000,1576.1000,1576.1000,16809,1576.100,5718
Bimeh,d,20121127,000000,1576.1000,1576.1000,1576.1000,1576.1000,4313,1576.1000,5718
Bimeh,d,20121128,000000,1576.1000,1576.3000,1575.9000,1576.3000,77956,1576.300,5718
Bimeh,d,20121201,000000,1576.1000,1587.4000,1575.9000,1586.2000,562980,1586.200,5718
Bimeh,d,20121202,000000,1583.5000,1583.5000,1579.1000,1581.2000,472772,1581.2000,5718
Bimeh,d,20121203,000000,1581.2000,1581.2000,1566.8000,1567.5000,835335,1567.5000,5718
Bimeh,d,20121204,000000,1567.4000,1567.4000,1554.0000,1557.8000,3335780,1557.800,5718
Bimeh,d,20121205,000000,1557.8000,1564.6000,1557.5000,1564.6000,762010,1564.6000,5718
Bimeh,d,20121208,000000,1554.9000,1555.5000,1554.9000,1555.4000,6234605,1555.400,5718
Bimeh,d,20121209,000000,1555.6000,1561.4000,1555.6000,1561.4000,908663,1561.4000,5718
Bimeh,d,20121210,000000,1561.4000,1571.7000,1561.4000,1571.7000,661176,1571.700,5718
Bimeh,d,20121211,000000,1571.6000,1572.5000,1571.6000,1571.8000,554482,1571.800,5718
Bimeh,d,20121212,000000,1571.7000,1571.7000,1570.9000,1570.9000,2222250,1570.9000,5718
Bimeh,d,20121215,000000,1570.9000,1574.8000,1570.9000,1574.8000,254984,1574.8000,5718
Bimeh,d,20121216,000000,1574.7000,1574.7000,1569.5000,1569.5000,338821,1569.5000,5718
Bimeh,d,20121217,000000,1568.4000,1568.5000,1566.6000,1567.0000,1170790,1567.0000,5718
Bimeh,d,20121218,000000,1566.9000,1566.9000,1565.6000,1565.6000,1475218,1565.6000,5718
Bimeh,d,20121219,000000,1565.6000,1568.0000,1565.2000,1568.0000,387861,1568.0000,5718
Bimeh,d,20121222,000000,1568.0000,1568.1000,1567.7000,1567.7000,182205,1567.7000,5718
Bimeh,d,20121223,000000,1567.5000,1567.5000,1564.2000,1565.1000,2623618,1565.1000,5718
Bimeh,d,20121224,000000,1565.0000,1565.3000,1564.8000,1565.3000,373654,1565.3000,5718
Bimeh,d,20121225,000000,1561.7000,1561.7000,1550.9000,1551.1000,807511,1551.1000,5718
Bimeh,d,20121226,000000,1550.8000,1551.1000,1550.4000,1550.4000,323672,1550.4000,5718
Bimeh,d,20121229,000000,1550.4000,1550.4000,1546.1000,1546.1000,795250,1546.1000,5718
Bimeh,d,20121230,000000,1546.0000,1547.0000,1545.8000,1547.0000,205352,1547.0000,5718
Bimeh,d,20121231,000000,1547.0000,1549.6000,1547.0000,1549.6000,1747370,1549.6000,5718
Bimeh,d,20130101,000000,1549.6000,1550.0000,1548.2000,1548.2000,546712,1548.2000,5718
Bimeh,d,20130102,000000,1548.2000,1549.5000,1548.0000,1549.5000,283539,1549.5000,5718
Bimeh,d,20130106,000000,1549.6000,1551.3000,1549.6000,1551.3000,2449494,1551.3000,5718
Bimeh,d,20130107,000000,1551.1000,1551.2000,1551.1000,1551.1000,69093,1551.1000,5718
Bimeh,d,20130108,000000,1551.1000,1551.1000,1551.0000,1551.1000,109865,1551.1000,5718
Bimeh,d,20130109,000000,1551.1000,1551.1000,1550.3000,1550.3000,121011,1550.3000,5718
Bimeh,d,20130113,000000,1550.3000,1550.3000,1549.2000,1549.4000,333845,1549.400,5718
Bimeh,d,20130114,000000,1549.8000,1552.4000,1549.8000,1550.3000,532045,1550.3000,5718
Bimeh,d,20130115,000000,1550.3000,1552.5000,1550.3000,1552.0000,424123,1552.000,5718
Bimeh,d,20130116,000000,1551.8000,1551.8000,1549.7000,1549.7000,319063,1549.700,5718
Bimeh,d,20130119,000000,1549.7000,1554.9000,1549.7000,1554.9000,648520,1554.9000,5718
Bimeh,d,20130120,000000,1554.9000,1555.3000,1553.8000,1554.9000,366582,1554.9000,5718
Bimeh,d,20130121,000000,1554.8000,1555.8000,1554.8000,1555.6000,145563,1555.600,5718
Bimeh,d,20130122,000000,1554.9000,1554.9000,1553.1000,1553.1000,253470,1553.1000,5718
Bimeh,d,20130123,000000,1551.3000,1551.4000,1540.8000,1540.8000,983780,1540.800,5718
Bimeh,d,20130126,000000,1540.8000,1541.0000,1539.5000,1539.5000,369393,1539.5000,5718
Bimeh,d,20130127,000000,1540.7000,1545.7000,1540.7000,1545.7000,441171,1545.700,5718
Bimeh,d,20130128,000000,1545.7000,1550.4000,1545.7000,1550.4000,430785,1550.400,5718
Bimeh,d,20130130,000000,1552.0000,1555.2000,1552.0000,1555.2000,261351,1555.2000,5718
Bimeh,d,20130202,000000,1555.2000,1557.6000,1555.2000,1557.5000,388610,1557.5000,5718
Bimeh,d,20130203,000000,1557.7000,1560.8000,1557.6000,1560.8000,612474,1560.8000,5718
Bimeh,d,20130204,000000,1561.1000,1561.2000,1560.5000,1561.2000,181812,1561.2000,5718
Bimeh,d,20130205,000000,1561.2000,1563.8000,1561.2000,1563.7000,313105,1563.7000,5718
Bimeh,d,20130206,000000,1563.8000,1566.1000,1563.7000,1566.1000,262340,1566.1000,5718
Bimeh,d,20130209,000000,1567.1000,1568.6000,1567.1000,1568.6000,213797,1568.6000,5718
Bimeh,d,20130211,000000,1569.1000,1570.1000,1569.1000,1570.1000,160031,1570.1000,5718
Bimeh,d,20130212,000000,1571.0000,1572.2000,1571.0000,1572.2000,1595844,1572.2000,5718
Bimeh,d,20130213,000000,1572.8000,1573.7000,1572.7000,1573.7000,251356,1573.7000,5718
Bimeh,d,20130216,000000,1573.6000,1576.2000,1573.3000,1576.1000,199404,1576.1000,5718
Bimeh,d,20130217,000000,1576.1000,1581.6000,1576.1000,1581.6000,352355,1581.6000,5718
Bimeh,d,20130218,000000,1582.0000,1582.1000,1581.1000,1581.1000,90550,1581.1000,5718
Bimeh,d,20130219,000000,1581.5000,1581.5000,1581.3000,1581.3000,25108,1581.3000,5718
Bimeh,d,20130220,000000,1581.5000,1581.5000,1581.2000,1581.2000,32600,1581.2000,5718
Bimeh,d,20130223,000000,1581.4000,1585.4000,1580.9000,1585.4000,630313,1585.4000,5718
Bimeh,d,20130224,000000,1585.4000,1585.4000,1568.2000,1569.3000,629127,1569.3000,5718
Bimeh,d,20130225,000000,1569.4000,1569.7000,1558.8000,1558.8000,912230,1558.8000,5718
Bimeh,d,20130226,000000,1558.8000,1559.8000,1558.4000,1558.4000,249190,1558.4000,5718
Bimeh,d,20130227,000000,1558.5000,1559.9000,1557.9000,1559.8000,211056,1559.8000,5718
Bimeh,d,20130302,000000,1560.4000,1561.2000,1560.4000,1561.2000,390444,1561.200,5718
Bimeh,d,20130303,000000,1561.8000,1563.9000,1561.8000,1563.8000,455544,1563.8000,5718
Bimeh,d,20130304,000000,1564.1000,1564.6000,1560.9000,1561.5000,615013,1561.500,5718
Bimeh,d,20130305,000000,1561.4000,1561.4000,1559.6000,1561.0000,430215,1561.000,5718
Bimeh,d,20130306,000000,1561.0000,1561.7000,1552.4000,1552.4000,434588,1552.4000,5718
Bimeh,d,20130309,000000,1552.4000,1554.3000,1552.4000,1554.1000,234293,1554.1000,5718
Bimeh,d,20130310,000000,1553.8000,1557.9000,1553.8000,1557.9000,5201490,1557.900,5718
Bimeh,d,20130311,000000,1557.9000,1576.1000,1557.9000,1576.1000,1112910,1576.1000,5718
Bimeh,d,20130312,000000,1593.5000,1594.1000,1593.5000,1593.6000,1140829,1593.600,5718
Bimeh,d,20130313,000000,1595.0000,1600.4000,1592.7000,1600.4000,68473368,1600.4000,5718
Bimeh,d,20130316,000000,1600.4000,1612.9000,1600.2000,1612.9000,30862469,1612.900,5718
Bimeh,d,20130317,000000,1629.0000,1630.9000,1628.3000,1628.8000,1206569,1628.800,5718
Bimeh,d,20130318,000000,1635.7000,1640.0000,1634.4000,1640.0000,65709217,1640.0000,5718
Bimeh,d,20130325,000000,1639.9000,1639.9000,1637.0000,1637.0000,70211109,1637.0000,5718
Bimeh,d,20130326,000000,1636.4000,1636.4000,1634.1000,1634.3000,89585,1634.3000,5718
Bimeh,d,20130327,000000,1634.3000,1634.3000,1634.0000,1634.0000,22044,1634.0000,5718
Bimeh,d,20130330,000000,1634.0000,1634.1000,1633.9000,1633.9000,93081,1633.9000,5718
Bimeh,d,20130331,000000,1633.9000,1634.2000,1633.9000,1634.2000,121073,1634.2000,5718
Bimeh,d,20130403,000000,1634.2000,1634.7000,1634.2000,1634.7000,65285,1634.7000,5718
Bimeh,d,20130406,000000,1635.2000,1637.7000,1635.2000,1637.7000,128989,1637.7000,5718
Bimeh,d,20130407,000000,1637.8000,1638.4000,1637.8000,1638.4000,87055,1638.4000,5718
Bimeh,d,20130408,000000,1639.2000,1640.0000,1639.2000,1640.0000,95024,1640.0000,5718
Bimeh,d,20130409,000000,1640.0000,1640.4000,1640.0000,1640.3000,95720,1640.3000,5718
Bimeh,d,20130410,000000,1640.3000,1640.3000,1639.8000,1639.8000,5193251,1639.8000,5718
Bimeh,d,20130413,000000,1641.3000,1641.3000,1641.2000,1641.2000,254924,1641.2000,5718
Bimeh,d,20130415,000000,1641.0000,1641.0000,1627.3000,1627.3000,2745084,1627.3000,5718
Bimeh,d,20130416,000000,1627.4000,1628.7200,1627.4000,1628.7200,113847,1628.7200,5718
Bimeh,d,20130417,000000,1628.7000,1628.9000,1628.7000,1628.9000,36862,1628.9000,5718
Bimeh,d,20130420,000000,1628.9000,1629.0000,1628.9000,1629.0000,24953,1629.0000,5718
Bimeh,d,20130421,000000,1629.0000,1900.9000,1624.2000,1624.2000,139281,1624.2000,5718
Bimeh,d,20130422,000000,1624.2000,1624.2000,1623.1000,1623.1000,54891,1623.1000,5718
Bimeh,d,20130423,000000,1623.1000,1623.1000,1619.8000,1619.8000,178468,1619.8000,5718
Bimeh,d,20130424,000000,1619.5000,1619.5000,1618.7000,1618.7000,182743,1618.700,5718
Bimeh,d,20130427,000000,1618.7000,1619.7000,1618.3000,1619.7000,136907,1619.7000,5718
Bimeh,d,20130428,000000,1621.8000,1625.2000,1621.8000,1624.8000,328887,1624.800,5718
Bimeh,d,20130429,000000,1643.0000,1656.1000,1643.0000,1656.1000,210948,1656.100,5718
Bimeh,d,20130430,000000,1656.9000,1657.3000,1653.8000,1654.8000,1135990,1654.8000,5718
Bimeh,d,20130501,000000,1654.8000,1656.1000,1654.8000,1656.0000,126099,1656.0000,5718
Bimeh,d,20130504,000000,1656.0000,1657.2000,1656.0000,1656.3000,167404,1656.300,5718
Bimeh,d,20130505,000000,1656.2000,1656.2000,1653.9000,1654.2000,198353,1654.2000,5718
Bimeh,d,20130506,000000,1654.2000,1658.8000,1654.2000,1657.9000,368623,1657.900,5718
Bimeh,d,20130507,000000,1678.3000,1693.5000,1678.3000,1693.5000,251777,1693.5000,5718
Bimeh,d,20130508,000000,1693.5000,1715.6000,1693.5000,1715.6000,867384,1715.600,5718
Bimeh,d,20130511,000000,1715.6000,1729.9000,1715.6000,1729.9000,1059081,1729.900,5718
Bimeh,d,20130512,000000,1730.0000,1735.9000,1730.0000,1735.9000,1056952,1735.9000,5718
Bimeh,d,20130513,000000,1735.9000,1740.8000,1735.9000,1740.8000,5555965,1740.8000,5718
Bimeh,d,20130514,000000,1740.8000,1740.8000,1735.9000,1735.9000,131043,1735.9000,5718
Bimeh,d,20130515,000000,1735.9000,1737.9000,1731.5000,1737.9000,392180,1737.9000,5718
Bimeh,d,20130518,000000,1740.9000,1742.3000,1740.4000,1742.0000,388676,1742.0000,5718
Bimeh,d,20130519,000000,1747.4000,1747.4000,1747.3000,1747.3000,341921,1747.3000,5718
Bimeh,d,20130520,000000,1752.0000,1753.4000,1751.9000,1753.4000,299229,1753.4000,5718
Bimeh,d,20130521,000000,1759.3000,1759.3000,1757.6000,1758.4000,1020476,1758.4000,5718
Bimeh,d,20130522,000000,1758.7000,1760.3000,1758.6000,1760.3000,361860,1760.3000,5718
Bimeh,d,20130525,000000,1760.4000,1761.8000,1760.4000,1761.8000,1485708,1761.8000,5718
Bimeh,d,20130526,000000,1768.4000,1769.5000,1768.1000,1769.5000,218235,1769.5000,5718
Bimeh,d,20130527,000000,1775.9000,1776.3000,1775.6000,1776.3000,546651,1776.3000,5718
Bimeh,d,20130528,000000,1783.0000,1784.1000,1783.0000,1783.9000,226977,1783.9000,5718
Bimeh,d,20130529,000000,1785.6000,1790.8000,1785.6000,1790.8000,171723,1790.8000,5718
Bimeh,d,20130601,000000,1797.1000,1797.1000,1790.3000,1790.3000,514627,1790.3000,5718
Bimeh,d,20130602,000000,1784.1000,1788.7000,1784.1000,1788.7000,1298517,1788.7000,5718
Bimeh,d,20130603,000000,1789.1000,1792.3000,1789.1000,1792.3000,172273,1792.3000,5718
Bimeh,d,20130608,000000,1792.5000,1797.3000,1792.5000,1797.3000,129489,1797.3000,5718
Bimeh,d,20130609,000000,1797.3000,1812.3000,1797.3000,1812.3000,463297,1812.3000,5718
Bimeh,d,20130610,000000,1817.9000,1829.0000,1816.7000,1829.0000,1485286,1829.0000,5718
Bimeh,d,20130611,000000,1850.0000,1854.3000,1849.8000,1854.3000,825986,1854.300,5718
Bimeh,d,20130612,000000,1870.1000,1877.7000,1869.9000,1877.7000,815719,1877.7000,5718
Bimeh,d,20130615,000000,1876.6000,1921.0000,1876.6000,1920.8000,2289910,1920.800,5718
Bimeh,d,20130616,000000,1921.1000,1939.1000,1921.1000,1932.1000,836233,1932.100,5718
Bimeh,d,20130617,000000,1948.9000,1948.9000,1940.9000,1940.9000,4371706,1940.9000,5718
Bimeh,d,20130618,000000,1959.8000,1961.5000,1955.5000,1955.5000,6696788,1955.5000,5718
Bimeh,d,20130619,000000,1964.3000,2002.8000,1964.3000,2002.7000,8975666,2002.700,5718
Bimeh,d,20130622,000000,2022.4000,2053.8000,2022.4000,2053.8000,2293774,2053.8000,5718
Bimeh,d,20130623,000000,2079.8000,2104.4000,2079.0000,2104.4000,8759461,2104.400,5718
Bimeh,d,20130625,000000,2111.1000,2111.1000,2106.3000,2107.9000,1373707,2107.9000,5718
Bimeh,d,20130626,000000,2109.0000,2155.3000,2109.0000,2155.0000,1269165,2155.000,5718
Bimeh,d,20130629,000000,2162.2000,2202.4000,2162.2000,2180.5000,5349755,2180.500,5718
Bimeh,d,20130630,000000,2177.2000,2177.2000,2147.9000,2148.2000,4469576,2148.2000,5718
Bimeh,d,20130701,000000,2149.5000,2166.9000,2149.1000,2165.3000,2826674,2165.3000,5718
Bimeh,d,20130702,000000,2156.2000,2156.2000,2138.0000,2153.6000,3647426,2153.6000,5718
Bimeh,d,20130703,000000,2162.3000,2199.1000,2162.3000,2199.1000,3057768,2199.1000,5718
Bimeh,d,20130706,000000,2216.2000,2249.5000,2216.2000,2247.8000,1942929,2247.8000,5718
Bimeh,d,20130707,000000,2248.1000,2248.1000,2230.3000,2230.3000,923044,2230.3000,5718
Bimeh,d,20130708,000000,2230.9000,2233.5000,2225.6000,2225.6000,1012223,2225.6000,5718
Bimeh,d,20130709,000000,2225.3000,2225.3000,2209.6000,2209.6000,514013,2209.6000,5718
Bimeh,d,20130710,000000,2210.0000,2231.1000,2210.0000,2231.1000,757577,2231.1000,5718
Bimeh,d,20130713,000000,2235.7000,2255.2000,2235.7000,2245.4000,1158671,2245.4000,5718
Bimeh,d,20130714,000000,2247.4000,2251.9000,2237.8000,2237.8000,741764,2237.8000,5718
Bimeh,d,20130715,000000,2237.0000,2250.2000,2236.4000,2245.4000,1324252,2245.4000,5718
Bimeh,d,20130716,000000,2245.3000,2295.3000,2225.5000,2295.3000,2260067,2295.3000,5718
Bimeh,d,20130717,000000,2295.8000,2308.3000,2295.8000,2308.3000,302918,2308.3000,5718
Bimeh,d,20130720,000000,2314.9000,2335.9000,2314.9000,2331.8000,1661654,2331.8000,5718
Bimeh,d,20130721,000000,2332.4000,2332.4000,2327.5000,2329.3000,459436,2329.3000,5718
Bimeh,d,20130722,000000,2329.3000,2379.8000,2329.3000,2379.8000,3409377,2379.8000,5718
Bimeh,d,20130723,000000,2385.7000,2403.5000,2385.7000,2403.5000,802599,2403.5000,5718
Bimeh,d,20130724,000000,2408.9000,2411.4000,2408.9000,2411.4000,345112,2411.4000,5718
Bimeh,d,20130727,000000,2430.9000,2440.7000,2430.9000,2435.0000,469412,2435.0000,5718
Bimeh,d,20130728,000000,2435.2000,2435.2000,2426.7000,2426.8000,439929,2426.800,5718
Bimeh,d,20130729,000000,2427.4000,2428.6000,2427.0000,2428.6000,451734,2428.6000,5718
Bimeh,d,20130731,000000,2428.5000,2460.6000,2428.5000,2451.1000,1561267,2451.100,5718
Bimeh,d,20130803,000000,2455.6000,2481.6000,2455.6000,2479.5000,2057274,2479.500,5718
Bimeh,d,20130804,000000,2480.1000,2510.0000,2475.6000,2510.0000,1545318,2510.0000,5718
Bimeh,d,20130805,000000,2510.1000,2544.6000,2509.1000,2544.6000,1421782,2544.6000,5718
Bimeh,d,20130806,000000,2521.0000,2554.3000,2521.0000,2554.3000,4254590,2554.300,5718
Bimeh,d,20130807,000000,2556.1000,2601.6000,2556.1000,2601.6000,3056467,2601.6000,5718
Bimeh,d,20130811,000000,2605.9000,2608.4000,2596.3000,2604.6000,NaN,2604.600,5718
Bimeh,d,20130812,000000,2603.8000,2629.7000,2603.8000,2626.1000,1026919,2626.1000,5718
Bimeh,d,20130813,000000,2657.0000,2691.5000,2657.0000,2691.5000,9734952,2691.500,5718
Bimeh,d,20130814,000000,2707.5000,2761.1000,2707.5000,2761.1000,10567665,2761.100,5718
Bimeh,d,20130817,000000,2780.0000,2835.0000,2780.0000,2835.0000,2297504,2835.0000,5718
Bimeh,d,20130818,000000,2865.2000,2921.7000,2865.2000,2921.7000,2514648,2921.7000,5718
Bimeh,d,20130819,000000,2937.6000,2996.9000,2937.6000,2996.9000,2769332,2996.9000,5718
Bimeh,d,20130820,000000,3046.3000,3099.9000,3046.3000,3099.9000,3663604,3099.9000,5718
Bimeh,d,20130821,000000,3138.7000,3166.3000,3138.7000,3166.3000,6223335,3166.3000,5718
Bimeh,d,20130824,000000,3196.5000,3277.1000,3196.5000,3277.1000,3748674,3277.1000,5718
Bimeh,d,20130825,000000,3312.6000,3312.6000,3293.8000,3305.5000,10747884,3305.5000,5718
Bimeh,d,20130826,000000,3293.0000,3293.0000,3245.7000,3245.7000,2297353,3245.7000,5718
Bimeh,d,20130827,000000,3224.2000,3224.2000,3216.1000,3216.2000,9757268,3216.2000,5718
Bimeh,d,20130828,000000,3205.4000,3205.4000,3199.8000,3199.8000,408655,3199.8000,5718
Bimeh,d,20130831,000000,3190.8000,3647.4000,3188.1000,3647.4000,2014271,3647.4000,5718
Bimeh,d,20130901,000000,3663.2000,3692.2000,3663.2000,3692.2000,6310880,3692.2000,5718
Bimeh,d,20130903,000000,3691.0000,3691.0000,3645.4000,3645.4000,1760095,3645.4000,5718
Bimeh,d,20130904,000000,3644.4000,3644.4000,3613.9000,3613.9000,1087980,3613.9000,5718
Bimeh,d,20130907,000000,3613.7000,3613.7000,3583.9000,3583.9000,986496,3583.9000,5718
Bimeh,d,20130908,000000,3560.1000,3560.1000,3515.0000,3515.0000,1476359,3515.0000,5718
Bimeh,d,20130909,000000,3516.5000,3532.0000,3516.5000,3532.0000,672544,3532.0000,5718
Bimeh,d,20130910,000000,3528.8000,3528.8000,3482.1000,3504.4000,5733000,3504.4000,5718
Bimeh,d,20130911,000000,3504.0000,3516.3000,3502.2000,3502.6000,70706451,3502.6000,5718
Bimeh,d,20130914,000000,3464.8000,3464.8000,3451.7000,3452.8000,905248,3452.8000,5718
Bimeh,d,20130915,000000,3450.5000,3456.5000,3428.3000,3455.3000,1369162,3455.300,5718
Bimeh,d,20130916,000000,3457.8000,3457.8000,3406.1000,3406.1000,5566597,3406.1000,5718
Bimeh,d,20130917,000000,3374.7000,3377.2000,3343.7000,3343.7000,3261362,3343.700,5718
Bimeh,d,20130918,000000,3339.3000,3362.8000,3332.7000,3362.8000,4340949,3362.800,5718
Bimeh,d,20130921,000000,3364.5000,3378.2000,3364.5000,3378.2000,559013,3378.2000,5718
Bimeh,d,20130922,000000,3376.7000,3383.4000,3374.1000,3383.4000,745380,3383.4000,5718
Bimeh,d,20130923,000000,3383.9000,3388.2000,3381.3000,3387.4000,560457,3387.400,5718
Bimeh,d,20130924,000000,3387.4000,3390.5000,3387.1000,3387.1000,573489,3387.1000,5718
Bimeh,d,20130925,000000,3383.3000,3383.3000,3359.4000,3359.4000,1123818,3359.400,5718
Bimeh,d,20130928,000000,3354.6000,3360.0000,3348.6000,3360.0000,2353940,3360.0000,5718
Bimeh,d,20130929,000000,3364.0000,3372.5000,3364.0000,3366.8000,1195759,3366.800,5718
Bimeh,d,20130930,000000,3336.3000,3339.6000,3329.7000,3339.6000,1811894,3339.600,5718
Bimeh,d,20131001,000000,3326.5000,3336.0000,3326.5000,3335.8000,2389167,3335.8000,5718
Bimeh,d,20131002,000000,3322.9000,3323.0000,3319.6000,3319.7000,1815174,3319.7000,5718
Bimeh,d,20131005,000000,3318.6000,3319.5000,3299.6000,3299.6000,1100374,3299.6000,5718
Bimeh,d,20131006,000000,3282.8000,3282.8000,3251.7000,3251.7000,2549441,3251.7000,5718
Bimeh,d,20131007,000000,3240.1000,3313.9000,3240.1000,3313.9000,35779472,3313.9000,5718
Bimeh,d,20131008,000000,3334.7000,3390.8000,3334.7000,3388.8000,8265355,3388.8000,5718
Bimeh,d,20131009,000000,3430.0000,3432.2000,3424.5000,3424.5000,2790857,3424.5000,5718
Bimeh,d,20131012,000000,3422.9000,3422.9000,3397.2000,3397.2000,2696860,3397.2000,5718
Bimeh,d,20131013,000000,3387.3000,3387.3000,3337.1000,3337.1000,37060017,3337.1000,5718
Bimeh,d,20131014,000000,3325.3000,3325.3000,3312.7000,3316.6000,5150076,3316.6000,5718
Bimeh,d,20131015,000000,3312.8000,3312.8000,3277.4000,3277.4000,12573246,3277.4000,5718
Bimeh,d,20131019,000000,3275.7000,3296.7000,3275.7000,3291.8000,66406723,3291.8000,5718
Bimeh,d,20131020,000000,3293.2000,3467.1000,3286.2000,3451.4000,12721721,3451.4000,5718
Bimeh,d,20131021,000000,3462.9000,3495.5000,3462.9000,3477.1000,19895905,3477.1000,5718
Bimeh,d,20131022,000000,3507.0000,3522.3000,3506.9000,3522.3000,21531909,3522.3000,5718
Bimeh,d,20131023,000000,3560.9000,3586.3000,3560.9000,3586.3000,17787676,3586.3000,5718
Bimeh,d,20131026,000000,3628.2000,3670.6000,3628.2000,3662.3000,19924902,3662.3000,5718
Bimeh,d,20131027,000000,3606.6000,3606.6000,3586.1000,3586.1000,3493117,3586.1000,5718
Bimeh,d,20131028,000000,3572.7000,3572.7000,3541.2000,3541.2000,4545668,3541.2000,5718
Bimeh,d,20131029,000000,3542.4000,3544.4000,3513.2000,3514.9000,6968666,3514.9000,5718
Bimeh,d,20131030,000000,3512.6000,3547.9000,3503.3000,3526.8000,5288643,3526.800,5718
Bimeh,d,20131102,000000,3517.1000,3517.1000,3470.7000,3470.7000,12951839,3470.7000,5718
Bimeh,d,20131103,000000,3450.3000,3451.2000,3420.3000,3420.3000,13806418,3420.300,5718
Bimeh,d,20131104,000000,3387.6000,3387.6000,3371.9000,3372.4000,8273137,3372.400,5718
Bimeh,d,20131105,000000,3352.9000,3352.9000,3341.0000,3341.0000,9611475,3341.0000,5718
Bimeh,d,20131106,000000,3364.0000,3404.6000,3364.0000,3404.6000,11994242,3404.6000,5718
Bimeh,d,20131109,000000,3451.0000,3475.1000,3451.0000,3463.3000,11803604,3463.300,5718
Bimeh,d,20131110,000000,3448.1000,3448.1000,3425.9000,3429.3000,3841496,3429.3000,5718
Bimeh,d,20131111,000000,3413.7000,3413.7000,3383.6000,3398.3000,11337868,3398.300,5718
Bimeh,d,20131112,000000,3397.6000,3404.9000,3388.2000,3388.2000,6025230,3388.2000,5718
Bimeh,d,20131116,000000,3385.3000,3385.3000,3353.6000,3353.6000,9654932,3353.600,5718
Bimeh,d,20131117,000000,3354.2000,3354.3000,3312.7000,3312.7000,8588809,3312.700,5718
Bimeh,d,20131118,000000,3312.7000,3352.4000,3312.7000,3352.4000,8083518,3352.4000,5718
Bimeh,d,20131119,000000,3359.3000,3395.6000,3359.3000,3392.0000,7534733,3392.0000,5718
Bimeh,d,20131120,000000,3411.3000,3422.3000,3411.3000,3415.5000,11273050,3415.5000,5718
