<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
BTCUSDT,d,20180604,000000,7714.2600,7760.5200,7446.5000,7487.0000,32258.835115,7487.0000,5718
BTCUSDT,d,20180605,000000,7487.0000,7679.4900,7358.0000,7625.0000,31722.973384,7625.0000,5718
BTCUSDT,d,20180606,000000,7626.6400,7699.0000,7467.0500,7658.8400,27229.991898,7658.8400,5718
BTCUSDT,d,20180607,000000,7658.7900,7765.0000,7620.0000,7691.0800,25062.227202,7691.0800,5718
BTCUSDT,d,20180608,000000,7691.0800,7703.5000,7531.0000,7603.4400,23396.804671,7603.4400,5718
BTCUSDT,d,20180609,000000,7603.4400,7683.9800,7450.0000,7491.7300,19339.885176,7491.7300,5718
BTCUSDT,d,20180610,000000,7491.7300,7491.7300,6622.8100,6764.9900,52342.020032,6764.9900,5718
BTCUSDT,d,20180611,000000,6765.0000,6922.0000,6610.0000,6872.0000,34552.162303,6872.0000,5718
BTCUSDT,d,20180612,000000,6872.0000,6890.5100,6435.0000,6530.0000,36722.211191,6530.0000,5718
BTCUSDT,d,20180613,000000,6530.0000,6627.6000,6118.6800,6292.7800,46185.5181,6292.7800,5718
BTCUSDT,d,20180614,000000,6292.7800,6720.0000,6260.0000,6635.9800,44478.130837,6635.9800,5718
BTCUSDT,d,20180615,000000,6638.6700,6666.6600,6362.3100,6388.9000,30018.329905,6388.9000,5718
BTCUSDT,d,20180616,000000,6380.0100,6560.0000,6320.8600,6483.9800,22277.241147,6483.9800,5718
BTCUSDT,d,20180617,000000,6482.5000,6589.0300,6422.0000,6449.6100,19847.247688,6449.6100,5718
BTCUSDT,d,20180618,000000,6444.0600,6794.3800,6380.0000,6712.4600,31821.434995,6712.4600,5718
BTCUSDT,d,20180619,000000,6711.3900,6841.7400,6653.0000,6741.2100,24311.421143,6741.2100,5718
BTCUSDT,d,20180620,000000,6740.0000,6817.2300,6551.8100,6761.5100,26359.752452,6761.510,5718
BTCUSDT,d,20180621,000000,6763.2100,6795.0000,6672.5700,6718.8400,25428.854048,6718.8400,5718
BTCUSDT,d,20180622,000000,6717.6900,6733.9700,5918.9400,6045.0000,52157.370833,6045.000,5718
BTCUSDT,d,20180623,000000,6045.9200,6260.0000,6008.4800,6149.9800,26622.788589,6149.980,5718
BTCUSDT,d,20180624,000000,6149.9800,6259.8000,5750.0000,6136.9700,47445.998955,6136.9700,5718
BTCUSDT,d,20180625,000000,6137.9500,6350.0000,6061.9700,6252.0000,39164.515306,6252.0000,5718
BTCUSDT,d,20180626,000000,6252.0000,6272.5400,6035.0000,6070.7800,19377.240484,6070.780,5718
BTCUSDT,d,20180627,000000,6065.8900,6190.4300,5971.0000,6133.7300,19225.671098,6133.7300,5718
BTCUSDT,d,20180628,000000,6134.7300,6173.0100,5827.0000,5853.9800,30585.266026,5853.980,5718
BTCUSDT,d,20180629,000000,5851.0100,6300.0000,5780.0000,6197.9200,33911.287278,6197.9200,5718
BTCUSDT,d,20180630,000000,6197.9200,6528.9900,6186.0300,6390.0700,37919.61284,6390.070,5718
BTCUSDT,d,20180701,000000,6391.0800,6441.0600,6251.0000,6356.8100,27562.965974,6356.810,5718
BTCUSDT,d,20180702,000000,6360.8200,6685.0000,6271.6200,6615.2900,36230.452264,6615.2900,5718
BTCUSDT,d,20180703,000000,6615.2900,6679.3500,6463.0100,6513.8600,38657.781691,6513.8600,5718
BTCUSDT,d,20180704,000000,6511.0100,6784.9200,6441.1100,6586.9800,23571.892777,6586.9800,5718
BTCUSDT,d,20180705,000000,6585.5300,6712.0000,6453.3300,6529.2000,35071.972898,6529.2000,5718
BTCUSDT,d,20180706,000000,6529.2000,6648.5400,6425.0000,6609.7800,29397.094748,6609.7800,5718
BTCUSDT,d,20180707,000000,6609.7900,6818.1600,6508.8800,6756.9800,23973.876886,6756.9800,5718
BTCUSDT,d,20180708,000000,6753.4800,6780.0000,6667.4400,6712.1000,24622.947794,6712.1000,5718
BTCUSDT,d,20180709,000000,6712.1000,6802.0600,6612.2400,6662.1200,26732.40655,6662.1200,5718
BTCUSDT,d,20180710,000000,6662.7800,6681.0000,6263.0000,6296.9100,38560.672702,6296.9100,5718
BTCUSDT,d,20180711,000000,6296.9100,6406.0000,6278.9900,6378.0700,28715.498487,6378.0700,5718
BTCUSDT,d,20180712,000000,6378.0700,6380.2800,6070.0000,6250.5700,31306.663348,6250.5700,5718
BTCUSDT,d,20180713,000000,6251.4000,6350.0000,6110.0000,6214.5700,26375.325286,6214.5700,5718
BTCUSDT,d,20180714,000000,6214.5700,6335.0000,6178.0000,6251.9900,17783.071999,6251.9900,5718
BTCUSDT,d,20180715,000000,6250.9000,6395.0000,6225.4000,6353.0100,22979.211508,6353.0100,5718
BTCUSDT,d,20180716,000000,6354.1500,6747.3000,6330.4000,6723.3500,36204.87708,6723.3500,5718
BTCUSDT,d,20180717,000000,6723.3300,7468.9900,6652.0400,7317.4400,52105.423459,7317.4400,5718
BTCUSDT,d,20180718,000000,7317.4400,7588.0800,7225.3800,7381.9000,59487.64345,7381.9000,5718
BTCUSDT,d,20180719,000000,7381.8800,7576.2800,7270.0000,7466.2100,41218.256437,7466.2100,5718
BTCUSDT,d,20180720,000000,7468.8600,7700.0000,7273.0000,7337.5300,46140.313447,7337.5300,5718
BTCUSDT,d,20180721,000000,7337.4700,7458.4700,7211.0000,7398.7800,28886.490291,7398.7800,5718
BTCUSDT,d,20180722,000000,7399.2500,7582.4000,7335.5000,7394.7900,30270.21844,7394.790,5718
BTCUSDT,d,20180723,000000,7394.7800,7833.0000,7375.0000,7721.0100,41646.346671,7721.0100,5718
BTCUSDT,d,20180724,000000,7721.6500,8486.0000,7696.0000,8397.2400,60121.163749,8397.240,5718
BTCUSDT,d,20180725,000000,8397.2400,8491.7700,8050.0000,8175.6400,48257.649124,8175.640,5718
BTCUSDT,d,20180726,000000,8175.6300,8315.6900,7850.0600,7920.0000,43223.481682,7920.0000,5718
BTCUSDT,d,20180727,000000,7920.0000,8285.0000,7805.0000,8188.5700,43671.005891,8188.5700,5718
BTCUSDT,d,20180728,000000,8188.5700,8246.5400,8067.0000,8225.0400,26215.173839,8225.040,5718
BTCUSDT,d,20180729,000000,8225.0400,8294.5100,8115.0000,8211.0000,25531.226185,8211.0000,5718
BTCUSDT,d,20180730,000000,8210.9900,8273.0000,7866.0000,8173.9200,39692.416542,8173.920,5718
BTCUSDT,d,20180731,000000,8171.4000,8180.0000,7633.0000,7730.9300,48296.915587,7730.9300,5718
BTCUSDT,d,20180801,000000,7735.6700,7750.0000,7430.0000,7604.5800,42582.312932,7604.580,5718
BTCUSDT,d,20180802,000000,7600.0800,7709.4600,7455.7200,7525.7100,37665.696684,7525.710,5718
BTCUSDT,d,20180803,000000,7525.7100,7540.0000,7282.4400,7418.7800,44669.486047,7418.7800,5718
BTCUSDT,d,20180804,000000,7412.2700,7494.8100,6926.0000,7009.8400,36288.42601,7009.8400,5718
BTCUSDT,d,20180805,000000,7009.8400,7089.8700,6882.2900,7024.1900,32894.849782,7024.1900,5718
BTCUSDT,d,20180806,000000,7024.1900,7160.0000,6821.0000,6934.8200,32760.191643,6934.8200,5718
BTCUSDT,d,20180807,000000,6935.0000,7150.4600,6670.0000,6720.0600,45438.473501,6720.0600,5718
BTCUSDT,d,20180808,000000,6720.6300,6721.5400,6123.0000,6285.0000,59550.536319,6285.0000,5718
BTCUSDT,d,20180809,000000,6283.2700,6622.8100,6178.6000,6529.7900,51941.185111,6529.7900,5718
BTCUSDT,d,20180810,000000,6529.7900,6575.8800,6026.3900,6144.0100,59034.974902,6144.0100,5718
BTCUSDT,d,20180811,000000,6148.1300,6488.0000,5971.0000,6232.3500,47133.418555,6232.3500,5718
BTCUSDT,d,20180812,000000,6222.5500,6472.3000,6130.0000,6308.3300,38567.770712,6308.3300,5718
BTCUSDT,d,20180813,000000,6308.5600,6545.0000,6145.0400,6246.3500,53895.828783,6246.3500,5718
BTCUSDT,d,20180814,000000,6248.2500,6250.3300,5880.0000,6188.0800,50186.745091,6188.0800,5718
BTCUSDT,d,20180815,000000,6188.0800,6609.0000,6172.1100,6267.1600,68806.687026,6267.1600,5718
BTCUSDT,d,20180816,000000,6265.2700,6480.0000,6205.6000,6311.7500,48515.254618,6311.7500,5718
BTCUSDT,d,20180817,000000,6316.0000,6585.0000,6285.4000,6584.4900,57851.610803,6584.4900,5718
BTCUSDT,d,20180818,000000,6579.0400,6620.0000,6288.0000,6387.9600,53742.322172,6387.9600,5718
BTCUSDT,d,20180819,000000,6387.9600,6541.0000,6300.0000,6477.5300,45190.847994,6477.5300,5718
BTCUSDT,d,20180820,000000,6477.5300,6530.0000,6220.0000,6254.8400,49435.55526,6254.8400,5718
BTCUSDT,d,20180821,000000,6251.0000,6500.0000,6235.0800,6480.0000,41569.947408,6480.0000,5718
BTCUSDT,d,20180822,000000,6479.9800,6882.5400,6251.2000,6360.8900,77909.391359,6360.8900,5718
BTCUSDT,d,20180823,000000,6362.5700,6576.9900,6342.2800,6525.0100,40358.166825,6525.010,5718
BTCUSDT,d,20180824,000000,6525.0000,6725.0000,6440.5000,6681.6400,38305.675322,6681.6400,5718
BTCUSDT,d,20180825,000000,6686.9800,6789.0000,6650.6100,6733.6400,19220.505929,6733.640,5718
BTCUSDT,d,20180826,000000,6733.6400,6775.2700,6568.0000,6700.0000,20107.297208,6700.000,5718
BTCUSDT,d,20180827,000000,6700.0000,6940.5100,6646.5000,6908.6400,37747.078747,6908.6400,5718
BTCUSDT,d,20180828,000000,6907.2600,7135.0000,6860.0000,7076.1100,48352.917163,7076.1100,5718
BTCUSDT,d,20180829,000000,7077.0000,7133.8100,6912.3400,7031.2200,43252.487392,7031.220,5718
BTCUSDT,d,20180830,000000,7033.2100,7063.6300,6784.8100,6984.8400,44716.77462,6984.8400,5718
BTCUSDT,d,20180831,000000,6984.8400,7089.0000,6888.0000,7011.2100,40467.400638,7011.210,5718
BTCUSDT,d,20180901,000000,7011.2100,7275.0000,7008.7400,7200.0100,40323.414093,7200.0100,5718
BTCUSDT,d,20180902,000000,7201.5700,7345.4500,7127.0000,7302.0100,39814.840352,7302.010,5718
BTCUSDT,d,20180903,000000,7302.0000,7338.2800,7191.6300,7263.0200,32396.018371,7263.020,5718
BTCUSDT,d,20180904,000000,7263.0000,7410.0000,7227.1700,7359.0600,35300.640518,7359.0600,5718
BTCUSDT,d,20180905,000000,7359.0500,7397.3000,6682.0000,6700.0000,63715.256267,6700.0000,5718
BTCUSDT,d,20180906,000000,6697.2700,6725.0000,6265.0000,6516.0100,60644.464227,6516.0100,5718
BTCUSDT,d,20180907,000000,6516.8400,6544.0000,6320.0000,6395.5400,38906.28805,6395.5400,5718
BTCUSDT,d,20180908,000000,6395.5400,6478.0000,6111.0000,6185.0500,38215.032171,6185.0500,5718
BTCUSDT,d,20180909,000000,6185.0600,6441.0000,6141.5300,6250.8100,37053.92382,6250.8100,5718
BTCUSDT,d,20180910,000000,6252.2600,6373.9800,6221.0000,6312.0000,32439.456432,6312.0000,5718
BTCUSDT,d,20180911,000000,6311.9900,6404.0000,6169.6800,6294.9100,33104.88859,6294.9100,5718
BTCUSDT,d,20180912,000000,6293.0000,6360.0000,6192.3700,6338.6200,31433.645939,6338.6200,5718
BTCUSDT,d,20180913,000000,6338.6200,6535.0000,6337.4000,6487.3800,40465.063107,6487.3800,5718
BTCUSDT,d,20180914,000000,6487.3900,6584.9900,6385.6200,6476.6300,37173.339277,6476.6300,5718
BTCUSDT,d,20180915,000000,6476.6300,6565.4500,6466.1300,6514.9600,25243.656612,6514.9600,5718
BTCUSDT,d,20180916,000000,6514.9600,6524.6200,6370.0000,6505.0000,27568.132897,6505.0000,5718
BTCUSDT,d,20180917,000000,6500.0800,6533.8400,6201.0000,6248.6900,35987.254738,6248.6900,5718
BTCUSDT,d,20180918,000000,6248.6900,6390.0000,6224.9800,6336.4500,32620.86667,6336.4500,5718
BTCUSDT,d,20180919,000000,6336.3900,6517.7000,6123.0000,6391.8900,39044.080082,6391.8900,5718
BTCUSDT,d,20180920,000000,6392.0000,6540.0000,6325.0000,6492.0000,25189.024728,6492.0000,5718
BTCUSDT,d,20180921,000000,6492.0000,6784.8600,6491.0000,6759.0200,51779.343463,6759.0200,5718
BTCUSDT,d,20180922,000000,6759.0100,6839.0300,6627.0000,6723.0500,29349.690667,6723.0500,5718
BTCUSDT,d,20180923,000000,6723.0500,6788.2300,6661.7500,6708.0000,30286.229773,6708.0000,5718
BTCUSDT,d,20180924,000000,6706.8100,6730.0000,6557.0000,6581.3900,35305.73991,6581.390,5718
BTCUSDT,d,20180925,000000,6581.4200,6584.0100,6325.0200,6447.5400,40301.029452,6447.5400,5718
BTCUSDT,d,20180926,000000,6445.1100,6557.9900,6379.7000,6465.1200,33484.54207,6465.120,5718
BTCUSDT,d,20180927,000000,6467.8400,6750.0000,6434.0000,6689.1300,33087.428297,6689.130,5718
BTCUSDT,d,20180928,000000,6689.1200,6814.8000,6540.8800,6634.5800,42399.448523,6634.5800,5718
BTCUSDT,d,20180929,000000,6634.5800,6636.0000,6464.5700,6596.3800,30255.9597,6596.3800,5718
BTCUSDT,d,20180930,000000,6597.6600,6662.0000,6533.0000,6626.5700,27764.724519,6626.570,5718
BTCUSDT,d,20181001,000000,6626.5700,6667.0900,6510.0000,6611.6100,20621.506894,6611.6100,5718
BTCUSDT,d,20181002,000000,6610.0000,6640.0000,6494.0000,6525.7900,28245.810088,6525.790,5718
BTCUSDT,d,20181003,000000,6525.7900,6549.0000,6430.0000,6510.0000,28451.969138,6510.0000,5718
BTCUSDT,d,20181004,000000,6510.0100,6643.4600,6505.0900,6593.7900,20074.300818,6593.790,5718
BTCUSDT,d,20181005,000000,6591.6900,6697.0000,6543.0800,6635.6500,16096.552392,6635.650,5718
BTCUSDT,d,20181006,000000,6635.6500,6651.0000,6566.7700,6594.2700,10939.505391,6594.2700,5718
BTCUSDT,d,20181007,000000,6596.4400,6640.0000,6525.0000,6615.2600,17406.831762,6615.2600,5718
BTCUSDT,d,20181008,000000,6615.2600,6715.6000,6587.0000,6673.0100,23123.419541,6673.0100,5718
BTCUSDT,d,20181009,000000,6673.0100,6685.3800,6607.0000,6656.6100,15354.779469,6656.6100,5718
BTCUSDT,d,20181010,000000,6656.6700,6659.9500,6530.0000,6631.0000,15390.661444,6631.0000,5718
BTCUSDT,d,20181011,000000,6630.2100,6633.9200,6205.0000,6252.6800,48712.400332,6252.6800,5718
BTCUSDT,d,20181012,000000,6252.7100,6360.0000,6209.0000,6298.0100,29004.071419,6298.0100,5718
BTCUSDT,d,20181013,000000,6298.0000,6345.0000,6285.0700,6332.9300,19098.070025,6332.9300,5718
BTCUSDT,d,20181014,000000,6332.9200,6416.0000,6308.0000,6339.3400,15627.411314,6339.3400,5718
BTCUSDT,d,20181015,000000,6339.3400,7680.0000,6300.0000,6752.5000,90748.031246,6752.5000,5718
BTCUSDT,d,20181016,000000,6752.5000,6900.0000,6670.0000,6759.2700,27557.957764,6759.2700,5718
BTCUSDT,d,20181017,000000,6762.7600,6811.1200,6676.0100,6740.8900,26641.431379,6740.8900,5718
BTCUSDT,d,20181018,000000,6739.0100,6796.0000,6567.0000,6618.9600,20116.521941,6618.9600,5718
BTCUSDT,d,20181019,000000,6618.9600,6648.1400,6523.0000,6528.8800,20772.60077,6528.8800,5718
BTCUSDT,d,20181020,000000,6528.8800,6617.6500,6505.5500,6588.4000,19240.722247,6588.4000,5718
BTCUSDT,d,20181021,000000,6585.7200,6663.9000,6580.0000,6590.1100,6515.357792,6590.1100,5718
BTCUSDT,d,20181022,000000,6590.1200,6639.0000,6535.2700,6581.2000,16213.69266,6581.2000,5718
BTCUSDT,d,20181023,000000,6581.2000,6595.0000,6515.4500,6553.5100,13856.601756,6553.5100,5718
BTCUSDT,d,20181024,000000,6553.5100,6630.0000,6547.5300,6565.5000,11951.543977,6565.5000,5718
BTCUSDT,d,20181025,000000,6566.8100,6575.0900,6502.8000,6528.0900,10342.701244,6528.0900,5718
BTCUSDT,d,20181026,000000,6528.1300,6600.0000,6515.0100,6538.6300,9443.504156,6538.630,5718
BTCUSDT,d,20181027,000000,6538.6300,6558.3500,6463.0400,6505.6000,7776.907864,6505.6000,5718
BTCUSDT,d,20181028,000000,6505.6000,6514.1700,6453.0000,6489.9300,5743.933728,6489.930,5718
BTCUSDT,d,20181029,000000,6489.9300,6505.0100,6315.0000,6344.5000,13827.224067,6344.500,5718
BTCUSDT,d,20181030,000000,6344.5000,6395.0000,6317.0100,6330.8700,8877.175385,6330.8700,5718
BTCUSDT,d,20181031,000000,6330.0100,6428.0000,6245.0200,6371.9300,12148.888216,6371.9300,5718
BTCUSDT,d,20181101,000000,6369.5200,6442.6500,6348.6600,6410.0000,9099.035841,6410.000,5718
BTCUSDT,d,20181102,000000,6410.0000,6460.3400,6388.2000,6433.9800,9739.440679,6433.9800,5718
BTCUSDT,d,20181103,000000,6432.8000,6439.9700,6345.0000,6387.0900,7661.241476,6387.090,5718
BTCUSDT,d,20181104,000000,6388.0000,6525.0000,6359.0000,6485.8500,10592.394943,6485.8500,5718
BTCUSDT,d,20181105,000000,6485.8500,6504.3900,6431.0200,6468.9900,8987.882156,6468.990,5718
BTCUSDT,d,20181106,000000,6468.9900,6531.3100,6445.1800,6519.1100,11926.565699,6519.110,5718
BTCUSDT,d,20181107,000000,6522.7300,6615.1500,6509.0000,6578.4600,14271.591117,6578.4600,5718
BTCUSDT,d,20181108,000000,6578.4600,6594.0000,6468.2200,6479.8400,13259.789282,6479.8400,5718
BTCUSDT,d,20181109,000000,6479.8400,6511.5300,6391.0100,6419.9900,11787.616583,6419.9900,5718
BTCUSDT,d,20181110,000000,6419.9900,6475.5500,6411.0000,6433.0500,7714.829926,6433.0500,5718
BTCUSDT,d,20181111,000000,6435.1600,6462.1400,6355.0000,6449.8100,8213.507117,6449.8100,5718
BTCUSDT,d,20181112,000000,6450.7100,6497.0000,6421.0000,6453.0700,10132.782567,6453.0700,5718
BTCUSDT,d,20181113,000000,6451.6800,6498.0000,6391.1500,6457.6600,11790.564933,6457.6600,5718
BTCUSDT,d,20181114,000000,6458.9800,6482.8400,5656.8700,5922.4100,46478.964003,5922.4100,5718
BTCUSDT,d,20181115,000000,5917.2000,5939.5400,5403.4200,5753.4000,47700.829401,5753.4000,5718
BTCUSDT,d,20181116,000000,5757.0900,5782.8900,5549.2500,5655.9400,38721.802274,5655.9400,5718
BTCUSDT,d,20181117,000000,5650.5700,5656.6000,5565.4300,5628.2900,26411.241413,5628.2900,5718
BTCUSDT,d,20181118,000000,5630.4900,5738.1700,5617.0000,5662.0000,23844.999347,5662.0000,5718
BTCUSDT,d,20181119,000000,5661.9400,5664.0000,4855.0000,4910.0300,70580.892856,4910.0300,5718
BTCUSDT,d,20181120,000000,4913.4000,5048.2400,4326.0000,4558.8600,117380.95159,4558.8600,5718
BTCUSDT,d,20181121,000000,4559.9100,4787.2000,4413.8500,4661.0700,61071.829475,4661.0700,5718
BTCUSDT,d,20181122,000000,4661.0800,4721.7700,4335.0000,4370.0000,34531.119143,4370.0000,5718
BTCUSDT,d,20181123,000000,4370.9000,4484.0000,4222.9400,4420.6100,49371.920322,4420.6100,5718
BTCUSDT,d,20181124,000000,4415.6300,4527.0000,3824.6900,3932.4400,61693.111006,3932.4400,5718
BTCUSDT,d,20181125,000000,3933.6800,4233.0000,3652.6600,4085.7800,101693.975588,4085.7800,5718
BTCUSDT,d,20181126,000000,4088.6900,4206.0000,3701.0000,3862.2000,94503.750767,3862.2000,5718
BTCUSDT,d,20181127,000000,3864.4500,3940.0000,3689.1200,3875.2100,67480.607212,3875.210,5718
BTCUSDT,d,20181128,000000,3875.6300,4394.4700,3874.2700,4264.8500,91983.567949,4264.8500,5718
BTCUSDT,d,20181129,000000,4262.0600,4450.3800,4125.6500,4295.8400,73980.198669,4295.840,5718
BTCUSDT,d,20181130,000000,4295.7200,4341.3600,3943.0000,4041.3200,67758.446283,4041.320,5718
BTCUSDT,d,20181201,000000,4041.2700,4299.9900,3963.0100,4190.0200,44840.073481,4190.0200,5718
BTCUSDT,d,20181202,000000,4190.9800,4312.9900,4103.0400,4161.0100,38912.15479,4161.0100,5718
BTCUSDT,d,20181203,000000,4160.5500,4179.0000,3827.0000,3884.0100,49094.369163,3884.010,5718
BTCUSDT,d,20181204,000000,3884.7600,4085.0000,3781.0000,3951.6400,48489.551613,3951.6400,5718
BTCUSDT,d,20181205,000000,3950.9800,3970.0000,3745.0000,3769.8400,44004.799448,3769.840,5718
BTCUSDT,d,20181206,000000,3768.4400,3899.9900,3500.0000,3508.7500,68378.796943,3508.7500,5718
BTCUSDT,d,20181207,000000,3508.7500,3549.9900,3224.6000,3403.5500,95145.457442,3403.550,5718
BTCUSDT,d,20181208,000000,3403.5700,3495.0000,3222.0000,3410.9300,55365.949949,3410.930,5718
BTCUSDT,d,20181209,000000,3411.3600,3658.0000,3394.0400,3545.3700,45956.893296,3545.3700,5718
BTCUSDT,d,20181210,000000,3548.4900,3610.0000,3370.1100,3432.8800,40989.244553,3432.8800,5718
BTCUSDT,d,20181211,000000,3434.0100,3480.0000,3324.3200,3380.3900,35920.864154,3380.3900,5718
BTCUSDT,d,20181212,000000,3379.2300,3492.0000,3350.0000,3445.0000,33922.931286,3445.0000,5718
BTCUSDT,d,20181213,000000,3446.3800,3460.0000,3255.5000,3302.0600,40040.917013,3302.0600,5718
BTCUSDT,d,20181214,000000,3302.0600,3335.3900,3177.0000,3224.1700,44492.983807,3224.1700,5718
BTCUSDT,d,20181215,000000,3225.1900,3276.5000,3156.2600,3211.7200,29796.041436,3211.7200,5718
BTCUSDT,d,20181216,000000,3211.7100,3294.0000,3186.0000,3228.6700,24628.808538,3228.6700,5718
BTCUSDT,d,20181217,000000,3229.2200,3585.0000,3216.0000,3509.0800,66761.751697,3509.0800,5718
BTCUSDT,d,20181218,000000,3509.0300,3678.5900,3424.4700,3652.9800,61369.615257,3652.9800,5718
BTCUSDT,d,20181219,000000,3653.0000,3912.7300,3622.5500,3662.2200,94137.341014,3662.2200,5718
BTCUSDT,d,20181220,000000,3660.0100,4120.0000,3635.0000,4049.6200,101543.835986,4049.6200,5718
BTCUSDT,d,20181221,000000,4051.8600,4139.9900,3764.0000,3838.6600,82343.850112,3838.6600,5718
BTCUSDT,d,20181222,000000,3840.2500,3979.0000,3785.0000,3948.9100,42822.350872,3948.9100,5718
BTCUSDT,d,20181223,000000,3948.9100,4021.5300,3870.0000,3929.7100,40117.531529,3929.7100,5718
BTCUSDT,d,20181224,000000,3929.7100,4198.0000,3924.8300,4008.0100,64647.809129,4008.0100,5718
BTCUSDT,d,20181225,000000,4010.1100,4020.0000,3646.4100,3745.7900,62725.629432,3745.7900,5718
BTCUSDT,d,20181226,000000,3745.5600,3837.1500,3656.7400,3777.7400,42629.375817,3777.7400,5718
BTCUSDT,d,20181227,000000,3777.7400,3813.9800,3535.0000,3567.9100,44097.392912,3567.9100,5718
BTCUSDT,d,20181228,000000,3567.8900,3887.2500,3540.0400,3839.2600,45964.304987,3839.2600,5718
BTCUSDT,d,20181229,000000,3839.0000,3892.0000,3670.0000,3695.3200,38874.373903,3695.320,5718
BTCUSDT,d,20181230,000000,3696.7100,3903.5000,3657.9000,3801.9100,33222.369262,3801.9100,5718
BTCUSDT,d,20181231,000000,3803.1200,3810.0000,3630.3300,3702.9000,29991.77835,3702.900,5718
BTCUSDT,d,20190101,000000,3701.2300,3810.1600,3642.0000,3797.1400,23741.687033,3797.140,5718
BTCUSDT,d,20190102,000000,3796.4500,3882.1400,3750.4500,3858.5600,35156.463369,3858.5600,5718
BTCUSDT,d,20190103,000000,3857.5700,3862.7400,3730.0000,3766.7800,29406.948359,3766.7800,5718
BTCUSDT,d,20190104,000000,3767.2000,3823.6400,3703.5700,3792.0100,29519.554671,3792.010,5718
BTCUSDT,d,20190105,000000,3790.0900,3840.9900,3751.0000,3770.9600,30490.667751,3770.9600,5718
BTCUSDT,d,20190106,000000,3771.1200,4027.7100,3740.0000,3987.6000,36553.806709,3987.600,5718
BTCUSDT,d,20190107,000000,3987.6200,4017.9000,3921.5300,3975.4500,31869.846264,3975.4500,5718
BTCUSDT,d,20190108,000000,3976.7600,4069.8000,3903.0000,3955.1300,38901.423122,3955.130,5718
BTCUSDT,d,20190109,000000,3955.4500,4006.8100,3930.0400,3966.6500,28989.439511,3966.650,5718
BTCUSDT,d,20190110,000000,3966.0600,3996.0100,3540.0000,3585.8800,59402.22851,3585.8800,5718
BTCUSDT,d,20190111,000000,3585.8800,3658.0000,3465.0000,3601.3100,38338.654733,3601.3100,5718
BTCUSDT,d,20190112,000000,3601.3100,3618.1900,3530.0000,3583.1300,21999.928354,3583.1300,5718
BTCUSDT,d,20190113,000000,3584.1000,3611.1000,3441.3000,3476.8100,26385.757454,3476.8100,5718
BTCUSDT,d,20190114,000000,3477.5600,3671.8700,3467.0200,3626.0900,35235.211215,3626.0900,5718
BTCUSDT,d,20190115,000000,3626.0800,3648.4200,3516.6200,3553.0600,34137.997459,3553.0600,5718
BTCUSDT,d,20190116,000000,3553.0600,3645.0000,3543.5100,3591.8400,27480.179977,3591.8400,5718
BTCUSDT,d,20190117,000000,3591.8400,3634.7000,3530.3900,3616.2100,29755.440838,3616.2100,5718
BTCUSDT,d,20190118,000000,3613.3200,3620.0000,3565.7500,3594.8700,22713.446755,3594.8700,5718
BTCUSDT,d,20190119,000000,3594.8700,3720.0000,3594.2300,3665.3000,22171.578123,3665.3000,5718
BTCUSDT,d,20190120,000000,3665.7500,3693.7300,3475.0000,3539.2800,27901.938598,3539.2800,5718
BTCUSDT,d,20190121,000000,3539.2600,3559.5100,3475.5000,3526.9000,19644.436839,3526.9000,5718
BTCUSDT,d,20190122,000000,3526.8800,3608.5000,3434.8500,3570.9300,29336.442967,3570.9300,5718
BTCUSDT,d,20190123,000000,3570.4100,3607.9800,3514.5000,3552.8200,24938.842698,3552.8200,5718
BTCUSDT,d,20190124,000000,3552.9700,3589.0000,3529.2200,3569.6200,20826.25118,3569.6200,5718
BTCUSDT,d,20190125,000000,3569.0700,3587.1500,3522.5100,3565.2900,17608.346671,3565.2900,5718
BTCUSDT,d,20190126,000000,3566.6900,3662.9400,3545.0000,3565.2500,19476.532344,3565.2500,5718
BTCUSDT,d,20190127,000000,3565.6200,3579.0000,3486.0000,3550.8400,22735.598162,3550.8400,5718
BTCUSDT,d,20190128,000000,3550.0500,3557.7500,3380.2700,3434.1500,40405.111401,3434.1500,5718
BTCUSDT,d,20190129,000000,3434.0000,3443.4500,3349.9200,3411.0400,29544.928977,3411.0400,5718
BTCUSDT,d,20190130,000000,3410.0400,3478.0000,3387.1000,3458.1800,23968.260243,3458.180,5718
BTCUSDT,d,20190131,000000,3457.5000,3489.2000,3418.8000,3434.1000,29607.190253,3434.1000,5718
BTCUSDT,d,20190201,000000,3434.1000,3488.0000,3401.2000,3462.0700,25260.476159,3462.070,5718
BTCUSDT,d,20190202,000000,3462.2000,3526.4000,3440.2900,3504.7700,17920.802,3504.770,5718
BTCUSDT,d,20190203,000000,3504.0600,3511.0900,3426.0000,3458.1100,19867.33639,3458.1100,5718
BTCUSDT,d,20190204,000000,3458.1100,3484.8800,3433.3100,3463.2200,23131.981108,3463.2200,5718
BTCUSDT,d,20190205,000000,3463.2200,3478.9700,3448.4300,3471.5900,25264.41503,3471.590,5718
BTCUSDT,d,20190206,000000,3471.5700,3482.7200,3380.0000,3405.3700,35310.244846,3405.3700,5718
BTCUSDT,d,20190207,000000,3407.0000,3426.4500,3390.0000,3398.4000,18665.538638,3398.400,5718
